4.4315780778406505e-02,7.3349341408086813e-02,8.0043006396565003e-02,8.9235000050430821e-02,1.0289981322626721e-01,1.0733945093953114e-01,1.1014306107966856e-01,1.1217056519871554e-01,1.2038823619024762e-01,1.3274412774206651e-01
2.6285462465018079e-02,5.0865000982995900e-02,5.6904845083700903e-02,8.3808978242194659e-02,1.0432496608674127e-01,1.0835458529291291e-01,1.1014306107966856e-01,1.2266134576548703e-01,1.2964966073615186e-01,1.3914289272542593e-01
2.6285462465018079e-02,5.7146001058694794e-02,6.2591137327902627e-02,7.7071011054743788e-02,8.0007481275191555e-02,8.5874463404436566e-02,1.0412183195660642e-01,1.0681811873460546e-01,1.1217056519871554e-01,1.2275942180134385e-01
5.5995661376574697e-02,5.6866347535250057e-02,9.0890001237761614e-02,9.5453000523810019e-02,1.0482124002796578e-01,1.1374975368764735e-01,1.1780437204959412e-01,1.2059416264894500e-01,1.4198335201705703e-01,1.5226850449452650e-01
2.5522999999999740e-02,5.0865000982995900e-02,6.2591137327902627e-02,9.3769002660784723e-02,1.0482124002796578e-01,1.0836313242519212e-01,1.1911900982211035e-01,1.2092055352998728e-01,1.3419984705282509e-01,1.3887423578188005e-01
2.5522999999999740e-02,5.6904845083700903e-02,5.7146001058694794e-02,8.3767293712998958e-02,8.9209901944786507e-02,9.4341585878127188e-02,1.0924158287483071e-01,1.1374975368764735e-01,1.2442495513763042e-01,1.3387547231663302e-01
3.8426588945680719e-02,5.5995661376574697e-02,6.9757034605846424e-02,7.5994649456399610e-02,8.9209901944786507e-02,8.9268142385737992e-02,9.3769002660784723e-02,1.0805276150566322e-01,1.0896299117132147e-01,1.1325854726245463e-01
5.1353368117379269e-02,6.9025000115896379e-02,7.7280413792887595e-02,9.5453000523810019e-02,1.0415052304237454e-01,1.2099603710039412e-01,1.3178613828472255e-01,1.3265199960799431e-01,1.3579632957115945e-01,1.4185890754548502e-01
5.1353368117379269e-02,5.6866347535250057e-02,6.2359774213829877e-02,6.9757034605846424e-02,8.2857174203573969e-02,9.2880392015758220e-02,1.0092491892985980e-01,1.1355720798346655e-01,1.1574195461024324e-01,1.2465081198291653e-01
5.2005356156836553e-02,5.5359740976633202e-02,6.2359774213829877e-02,6.8159919263448748e-02,6.9025000115896379e-02,7.6159978761812852e-02,7.9379169893620968e-02,9.7912289264428701e-02,1.0896299117132147e-01,1.1517226680064863e-01
4.1494579658074376e-02,4.4716338065643180e-02,7.9308987498272823e-02,9.8283544080379925e-02,1.0130436959973810e-01,1.1455954567386563e-01,1.2114265257125244e-01,1.4379202165627997e-01,1.5638500799309396e-01,1.6475569919428765e-01
6.6922556025606594e-02,6.9935025738181680e-02,9.3691215223210333e-02,9.5637375669765420e-02,9.9141686701398266e-02,1.1422271424282576e-01,1.1455954567386563e-01,1.1895969284173379e-01,1.2291375259912701e-01,1.3215627811042505e-01
3.4827617848490880e-02,4.0901613965716274e-02,4.1494579658074376e-02,9.1080130923267791e-02,9.3691215223210333e-02,9.5154487019791983e-02,1.0485761041049535e-01,1.0624024644642831e-01,1.2621828229697529e-01,1.5053012388222273e-01
2.0464973393575045e-02,7.2949459634735342e-02,8.7597812415609308e-02,8.8660847937519022e-02,1.1381184538087483e-01,1.1422271424282576e-01,1.3310279420057503e-01,1.4567248753625489e-01,1.5263773017835000e-01,1.5322885978823081e-01
2.0464973393575045e-02,6.6706917459885801e-02,7.2684585745536517e-02,8.1197874775146631e-02,9.5637375669765420e-02,9.9750101258097121e-02,1.1678628412618214e-01,1.3891180125892832e-01,1.4943739422915905e-01,1.4970044163595567e-01
1.4701473565601090e-02,4.4563000011230855e-02,5.3312896094666481e-02,6.6706917459885801e-02,7.2859054358399150e-02,7.2949459634735342e-02,7.8876679069300862e-02,8.3694025240755449e-02,1.0905411285229116e-01,1.1999621081101108e-01
2.9132126939175610e-02,4.4442027462755072e-02,4.4563000011230855e-02,4.7037025426797038e-02,7.2684585745536517e-02,8.5452263094668607e-02,8.7439376621746320e-02,8.8660847937519022e-02,8.8814292909415074e-02,9.4848176751063079e-02
1.8039037945524160e-02,5.9797412469103660e-02,9.0068914859688473e-02,1.1443603618180219e-01,1.3461700148569511e-01,1.5263773017835000e-01,1.5764913399698463e-01,1.5946158808002067e-01,1.6019984735635487e-01,1.7208104198311983e-01
3.1294367065024323e-02,5.7060011356458530e-02,5.9797412469103660e-02,6.0196722543683301e-02,9.9666080614224953e-02,1.2980048923251028e-01,1.5552619883800320e-01,1.6601073625521959e-01,1.6985544462277169e-01,1.8005441924317986e-01
1.8039037945524160e-02,5.7060011356458530e-02,8.4479229743176926e-02,1.1589980426644754e-01,1.1657801393487235e-01,1.4067976293696152e-01,1.4217468699103605e-01,1.5322885978823081e-01,1.5513633385187281e-01,1.5982060475733217e-01
3.1294367065024323e-02,4.8392405447546367e-02,7.0734823566610205e-02,8.4479229743176926e-02,9.0068914859688473e-02,1.2835872321350414e-01,1.4371935845249606e-01,1.5061199863224808e-01,1.5233766298916360e-01,1.6904276000172147e-01
4.8392405447546367e-02,6.0196722543683301e-02,6.0502418546692631e-02,1.0801994327436742e-01,1.1443603618180219e-01,1.1589980426644754e-01,1.3531405540075980e-01,1.4078715575291836e-01,1.6659678592938018e-01,1.7674067534102128e-01
6.0502418546692631e-02,7.0734823566610205e-02,8.0409447660090394e-02,8.2481471840644097e-02,9.9666080614224953e-02,1.0578509110927682e-01,1.1071421308938240e-01,1.3945566608066484e-01,1.4586598938066830e-01,1.5097919083768316e-01
3.1323849651662676e-02,6.0170326307902554e-02,6.9281397228988156e-02,8.0409447660090394e-02,9.1211136847427959e-02,1.0758744148365554e-01,1.1940080951568006e-01,1.3531405540075980e-01,1.4583090391614953e-01,1.4706638694820151e-01
5.7128000315087767e-02,1.2097712504850228e-01,1.4292781049186440e-01,1.5299548887794304e-01,1.5740281734771505e-01,1.8309563095006337e-01,1.9601758862408336e-01,1.9943597249493492e-01,2.0115382913830665e-01,2.0458360535732628e-01
3.4812632908185016e-02,6.0170326307902554e-02,7.2812003632641870e-02,1.0578509110927682e-01,1.2097712504850228e-01,1.4078715575291836e-01,1.4792173133451370e-01,1.6049661083337155e-01,1.7257636933252404e-01,1.7808957320686530e-01
5.7128000315087767e-02,1.3648461422812150e-01,1.5104124952474973e-01,1.6213452819495083e-01,1.7800616736505900e-01,1.7808957320686530e-01,1.9366282214198571e-01,1.9371909005050730e-01,1.9987439292966042e-01,2.1001516421678620e-01
7.2789001985190255e-02,8.2443456526287193e-02,8.7244003581913573e-02,1.1580053907042041e-01,1.2355229235428858e-01,1.2738200189980176e-01,1.5172412072244273e-01,1.6104846935006942e-01,1.7466617874391194e-01,1.7800616736505900e-01
7.5720848238786109e-02,8.2358720661509011e-02,8.2443456526287193e-02,9.8351281943853744e-02,1.0904778954202295e-01,1.5142892862660254e-01,1.5146425342635067e-01,1.5243915702010991e-01,1.7385508972992253e-01,2.2487982127572134e-01
6.3719000196179904e-02,8.6179066007935332e-02,8.7494303248841485e-02,1.0684705044596082e-01,1.0808166919973848e-01,1.4628400000000852e-01,1.5265303959634122e-01,1.5868545587103522e-01,1.7226440772835810e-01,1.9663696499133226e-01
4.3557006072502118e-02,4.4188658556235258e-02,5.5282561346234355e-02,5.8176452023124027e-02,6.0522072039873240e-02,8.0700411510728084e-02,8.2565000151398310e-02,8.9465590575368556e-02,9.0897012151120615e-02,1.0539942918724969e-01
4.2047945585960200e-02,5.0134469469618727e-02,6.3719000196179904e-02,8.2565000151398310e-02,8.7284001655519222e-02,9.3367844828934815e-02,9.9008141710658956e-02,1.0451669032742847e-01,1.2282547865976449e-01,1.3742277945813455e-01
4.2047945585960200e-02,7.6355717461098149e-02,7.7155240061840907e-02,8.0700411510728084e-02,8.6179066007935332e-02,1.0912659371574146e-01,1.1061162273920981e-01,1.2803071122586504e-01,1.3042905671666571e-01,1.4117720867760664e-01
4.4188658556235258e-02,4.7330023114305397e-02,6.0485962247451688e-02,7.6355717461098149e-02,8.7523011265605133e-02,8.8562607555337430e-02,9.1803521261433402e-02,9.9008141710658956e-02,1.2085400041373080e-01,1.2524335460614194e-01
3.1905855293351125e-02,3.4814582950252623e-02,6.1302541586791055e-02,7.3106886200955304e-02,7.7029525313349403e-02,8.8206376696927297e-02,8.8819000022518579e-02,9.1014166529176072e-02,9.2783490988432707e-02,9.7175187625236040e-02
4.4200972410120817e-02,5.8176452023124027e-02,6.0485962247451688e-02,7.0027001606519243e-02,7.6987417601833738e-02,7.7260659749970706e-02,7.8988404743980820e-02,8.5852659603531986e-02,8.8834934355803669e-02,9.2783490988432707e-02
3.1905855293351125e-02,3.2718028256607627e-02,5.4584047486420671e-02,7.0027001606519243e-02,8.7920962688081181e-02,9.7889382595865063e-02,1.0158973658790243e-01,1.0678547946701472e-01,1.0777265695899435e-01,1.1097633652721413e-01
3.2718028256607627e-02,6.1302541586791055e-02,7.7260659749970706e-02,8.7302075742792001e-02,9.0918240155647270e-02,1.0169500024090879e-01,1.0345871157132640e-01,1.0797469176154584e-01,1.2085400041373080e-01,1.2273252557492539e-01
4.8142413774135591e-02,5.0587002530299401e-02,5.1941226641277066e-02,5.8544268447045786e-02,8.7495056237483784e-02,8.8819000022518579e-02,9.3705339255556505e-02,1.0121041658346976e-01,1.0999290170279630e-01,1.1097633652721413e-01
2.9757881997883255e-02,5.0556957582506973e-02,5.1941226641277066e-02,6.9951002065720691e-02,7.3088360906510469e-02,7.4220596312621970e-02,8.2418023477867280e-02,8.8769474032459966e-02,9.3741714343196947e-02,9.4811719159604624e-02
5.8544268447045786e-02,6.8229831283684844e-02,7.4220596312621970e-02,8.2611570914733715e-02,9.1845606209552871e-02,1.0093094927225793e-01,1.0169500024090879e-01,1.0370445813464435e-01,1.0678547946701472e-01,1.1089937192338413e-01
3.4887583177977168e-02,3.8616415680385707e-02,5.0556957582506973e-02,6.2451600283738987e-02,7.0356574795826909e-02,7.6951310222766661e-02,7.9391280484693322e-02,8.2611570914733715e-02,9.3705339255556505e-02,9.8018064182067419e-02
2.6457827764206715e-02,3.5990345955545143e-02,5.2876987669494224e-02,7.5115682550313340e-02,7.7139283507179593e-02,9.1742162182939707e-02,9.5951768769518497e-02,1.0171200602191105e-01,1.0198715935841850e-01,1.0274648683531375e-01
4.3548001653349246e-02,5.6956716873435079e-02,6.2451600283738987e-02,6.9951002065720691e-02,7.5305076283077296e-02,8.0423995082320149e-02,8.1556807766114181e-02,8.4555500595762112e-02,8.7428300795561964e-02,9.6842806289370753e-02
2.6457827764206715e-02,4.4174094535146279e-02,5.4931349537400441e-02,6.5833675546785722e-02,7.7282508273223777e-02,8.4555500595762112e-02,9.0890006738916618e-02,9.4839485331795009e-02,1.0136763295055691e-01,1.0313361756963878e-01
4.9645385334389690e-02,5.2469621477575203e-02,5.5352548866330085e-02,5.6956716873435079e-02,6.5833675546785722e-02,7.0356574795826909e-02,7.2698143098703857e-02,7.9151266281722449e-02,9.1742162182939707e-02,9.1807889900600251e-02
5.0585311553849405e-02,5.2876987669494224e-02,5.8577774983344488e-02,7.7070059277257574e-02,7.7269707906787055e-02,7.7282508273223777e-02,8.0043006396565003e-02,9.1005094912316870e-02,1.0249173621809203e-01,1.0681811873460546e-01
2.9093000154679527e-02,5.8577774983344488e-02,7.7131954422272025e-02,8.0007481275191555e-02,8.2155747437415716e-02,8.4528565733728245e-02,1.0192733873206009e-01,1.0274648683531375e-01,1.0432496608674127e-01,1.2038823619024762e-01
5.2038893089687156e-02,8.3318726544516941e-02,8.3767293712998958e-02,8.4528565733728245e-02,8.5874463404436566e-02,1.0835458529291291e-01,1.0836313242519212e-01,1.1287608455735887e-01,1.1325326373222408e-01,1.1900661032060457e-01
2.9093000154679527e-02,5.8047025978948327e-02,7.2911783444101402e-02,7.7269707906787055e-02,8.3318726544516941e-02,1.0412183195660642e-01,1.0503856636969242e-01,1.1069836017304488e-01,1.1106366336925966e-01,1.1107201928928191e-01
3.7905789016985283e-02,4.7759770393080894e-02,5.9964891078022199e-02,6.8162895368378093e-02,9.1106729992898566e-02,1.0287301147045717e-01,1.0553100080071173e-01,1.0732239223014121e-01,1.1044388223889788e-01,1.1057179360036204e-01
4.7577751312982530e-02,5.8575031967557242e-02,5.9964891078022199e-02,7.6253000006558352e-02,7.7628015567828335e-02,8.9516560400854386e-02,8.9666928624770922e-02,1.0428836406809774e-01,1.2408900095092827e-01,1.3215897174236255e-01
5.7824538398503357e-02,8.5228365465962866e-02,8.8524310655318600e-02,9.9352548683973363e-02,1.0554600030318925e-01,1.0580005672966498e-01,1.0954968438567225e-01,1.1476204967235791e-01,1.1523053090653400e-01,1.1902153709308134e-01
2.9338978595025572e-02,3.2708000244587997e-02,3.7905789016985283e-02,6.9455708224737053e-02,7.4182720124032209e-02,7.5303194042478525e-02,7.7628015567828335e-02,8.8806215283608450e-02,9.8186441064940885e-02,1.0580005672966498e-01
2.1682013282901848e-02,3.5033134444415595e-02,4.4484356272740014e-02,5.1133668370271959e-02,6.2456787277276479e-02,9.7902366815095621e-02,9.8046993885586825e-02,1.0624024644642831e-01,1.2114265257125244e-01,1.2319829809295564e-01
7.2462769751176310e-03,4.4484356272740014e-02,5.8191001684109969e-02,6.3489216005548937e-02,7.0375532708461780e-02,7.0382405201862439e-02,7.9264825111776294e-02,8.0016260753672019e-02,1.1098172817180764e-01,1.1523053090653400e-01
7.2462769751176310e-03,5.1133668370271959e-02,5.4935628921488407e-02,6.9449412042149328e-02,7.3278636211371137e-02,7.3564817202242561e-02,7.5278124485143150e-02,7.6375080464769388e-02,1.0954968438567225e-01,1.1185943054566708e-01
5.5360329993595359e-02,6.2456787277276479e-02,7.0382405201862439e-02,7.6375080464769388e-02,7.9179320816736301e-02,8.3872364995869864e-02,8.6588226156909212e-02,9.5449850927073532e-02,9.7863558146025986e-02,1.2093833785032404e-01
2.6327281914397132e-02,4.4372327074421201e-02,4.4442027462755072e-02,4.7184000519238149e-02,7.3356256529360828e-02,7.6543575909405498e-02,7.8876679069300862e-02,7.8895124824032298e-02,8.4418515042614620e-02,9.1136285858047270e-02
2.7605304798172040e-02,4.4265287856288311e-02,4.4372327074421201e-02,5.7813299456100260e-02,6.6949015803068071e-02,7.8373533759815303e-02,8.8814292909415074e-02,9.5424000885515642e-02,9.6011851789243721e-02,9.9890824828915883e-02
2.7605304798172040e-02,2.9767593688437479e-02,4.4180739751619527e-02,4.7184000519238149e-02,6.0121100888119144e-02,6.9998001607186985e-02,7.0853037224942780e-02,8.7415374048280384e-02,8.7439376621746320e-02,9.8311276489526436e-02
1.4701473565601090e-02,4.7035804585449974e-02,4.7037025426797038e-02,5.8158007230302032e-02,6.8993020357133644e-02,7.3356256529360828e-02,8.1197874775146631e-02,8.7597812415609308e-02,9.8311276489526436e-02,1.1178166419409105e-01
2.6327281914397132e-02,2.9132126939175610e-02,4.7035804585449974e-02,5.3312896094666481e-02,6.0121100888119144e-02,6.2557587229684089e-02,6.6949015803068071e-02,7.0542501493779441e-02,8.9397224352877433e-02,9.9750101258097121e-02
1.0835026580493611e-02,5.8158007230302032e-02,6.2557587229684089e-02,7.0853037224942780e-02,7.2859054358399150e-02,7.8895124824032298e-02,7.9166734257510321e-02,8.5452263094668607e-02,8.6022889610849224e-02,8.6093127820971296e-02
1.0835026580493611e-02,6.8993020357133644e-02,6.9379707984389069e-02,6.9998001607186985e-02,7.0542501493779441e-02,8.1585058435965155e-02,8.1612693577646250e-02,8.3694025240755449e-02,8.4418515042614620e-02,8.7885043653620390e-02
2.6220942202749366e-02,5.1094806800692193e-02,5.2895020077514031e-02,6.9449636255346503e-02,8.5819680685729677e-02,9.8916069296147005e-02,1.1004117946477961e-01,1.1271000195634799e-01,1.1657801393487235e-01,1.2835872321350414e-01
3.1858023871551490e-02,4.5868041957349025e-02,5.0965936722478983e-02,5.2895020077514031e-02,6.6241455516917444e-02,7.0469025713435676e-02,9.8351445591825612e-02,1.0308601946918225e-01,1.0528804343324084e-01,1.0789500007414535e-01
2.6220942202749366e-02,2.9326139943748639e-02,4.3709019229444854e-02,4.5868041957349025e-02,6.3518863158908770e-02,8.1612598690404964e-02,8.7475293340462473e-02,8.9754523228641317e-02,1.1589897635873023e-01,1.3569866589249466e-01
2.4093995310031521e-02,3.6024262324158764e-02,5.7838745880240357e-02,7.7194792946160204e-02,8.7550894227307621e-02,9.1211136847427959e-02,1.0190200785067527e-01,1.0491100646261306e-01,1.1011117843798124e-01,1.2013918677933776e-01
3.1323849651662676e-02,7.2812003632641870e-02,7.7194792946160204e-02,8.7782995073075368e-02,9.2848439022965343e-02,1.1071421308938240e-01,1.1072933476726109e-01,1.2767169274744974e-01,1.3607438912961728e-01,1.4292781049186440e-01
1.5911868055003834e-02,4.0615467841693731e-02,7.6193002368987503e-02,7.7540649474964946e-02,8.6124913637109543e-02,1.1186430405629329e-01,1.1580053907042041e-01,1.2708499376794613e-01,1.2742600006278135e-01,1.3648461422812150e-01
1.5911868055003834e-02,2.8410635702142181e-02,7.1460892724626870e-02,7.4457398893596316e-02,7.5743412571652804e-02,9.6631422451497959e-02,1.1296242393380557e-01,1.1675491569094448e-01,1.2355229235428858e-01,1.3626136429670752e-01
2.8410635702142181e-02,4.0615467841693731e-02,8.2502007424053087e-02,8.7532167070172140e-02,8.8399189096960915e-02,8.9655684091966212e-02,9.1735083986439966e-02,9.8905664008681823e-02,1.0840061568552242e-01,1.5172412072244273e-01
1.4455002213771911e-02,5.4593000228971192e-02,7.2789001985190255e-02,7.5720848238786109e-02,7.5743412571652804e-02,7.7540649474964946e-02,9.8905664008681823e-02,1.0195834149788856e-01,1.0288590085138004e-01,1.6102289217685659e-01
1.4455002213771911e-02,4.0138000112112104e-02,7.1460892724626870e-02,7.6193002368987503e-02,8.2358720661509011e-02,8.7244003581913573e-02,8.7535848405091987e-02,9.1735083986439966e-02,9.3794325270765366e-02,1.4844967958873947e-01
4.0138000112112104e-02,4.7588323620397256e-02,5.4593000228971192e-02,7.4457398893596316e-02,7.7635478590651272e-02,8.2502007424053087e-02,8.6124913637109543e-02,1.0904778954202295e-01,1.1584552195488071e-01,1.2738200189980176e-01
7.7635478590651272e-02,8.8811264516386906e-02,9.3794325270765366e-02,9.8351281943853744e-02,1.0288590085138004e-01,1.3842993422667521e-01,1.4101449653139325e-01,1.5159002854409337e-01,1.5944078827262562e-01,1.6104846935006942e-01
2.9338978595025572e-02,3.1190389946260000e-02,4.7759770393080894e-02,5.8519970352008351e-02,5.8575031967557242e-02,5.9925614640155271e-02,6.9370424245500745e-02,7.4062474236274864e-02,8.8769850061828220e-02,9.2902644036648441e-02
2.9760494115522146e-02,4.7577751312982530e-02,5.9925614640155271e-02,7.5011786407204892e-02,8.2116261684269665e-02,8.2556005093508869e-02,8.8806215283608450e-02,9.1106729992898566e-02,9.2065084858484525e-02,9.9093039437689046e-02
2.9760494115522146e-02,5.3997980897434128e-02,5.8172288333883222e-02,6.9370424245500745e-02,6.9488090929305940e-02,7.6253000006558352e-02,8.1648393989103465e-02,9.3848340944306233e-02,9.8186441064940885e-02,1.0210190080992308e-01
3.1190389946260000e-02,3.2708000244587997e-02,4.3014263738900112e-02,4.4457693338719101e-02,5.8944563150474943e-02,6.8162895368378093e-02,8.1648393989103465e-02,8.2556005093508869e-02,8.5404860529127463e-02,8.8623870666994342e-02
2.9242374219623946e-02,5.3272654720787592e-02,5.8944563150474943e-02,6.8162849977096956e-02,7.4182720124032209e-02,8.0392070268154744e-02,8.8524310655318600e-02,8.8769850061828220e-02,1.0809000166990894e-01,1.1057179360036204e-01
2.9242374219623946e-02,4.3014263738900112e-02,5.1360848211454133e-02,5.2010010151883251e-02,6.9455708224737053e-02,7.1562869345780711e-02,7.4062474236274864e-02,8.7915060217231153e-02,1.0732239223014121e-01,1.0795300133854033e-01
2.1991466185769828e-02,5.0969859995872592e-02,5.9591593475929107e-02,6.9818567745269525e-02,7.3278636211371137e-02,8.0016260753672019e-02,9.4394091854316103e-02,9.9352548683973363e-02,1.0809000166990894e-01,1.1818806657611253e-01
3.4854561781776441e-02,5.0969859995872592e-02,5.4935628921488407e-02,5.8191001684109969e-02,7.1603885460227140e-02,7.2533457280069810e-02,8.6588226156909212e-02,9.8046993885586825e-02,1.0083890822495378e-01,1.1889313646295410e-01
2.1991466185769828e-02,3.4854561781776441e-02,4.7748923045447707e-02,7.3564817202242561e-02,7.9264825111776294e-02,8.4583080370721264e-02,9.1631391935298914e-02,9.7153475943995468e-02,1.1655207403130979e-01,1.1712578481700288e-01
4.0459658488426073e-02,5.7092000008755049e-02,7.1603885460227140e-02,8.3872364995869864e-02,9.7153475943995468e-02,9.8362264766523849e-02,1.0578716173524928e-01,1.0584028263378334e-01,1.1098172817180764e-01,1.1185943054566708e-01
1.4635008746159367e-02,2.9767593688437479e-02,4.4265287856288311e-02,5.8099196225082667e-02,7.6543575909405498e-02,8.1612693577646250e-02,8.6093127820971296e-02,8.9397224352877433e-02,9.1668553223018423e-02,1.0421394699846927e-01
1.4635008746159367e-02,4.3464209655761768e-02,4.4180739751619527e-02,5.7813299456100260e-02,7.9896389912190252e-02,8.7885043653620390e-02,9.1136285858047270e-02,9.2318750294827417e-02,9.3767347648305605e-02,1.0087733379704809e-01
5.3256949227307976e-02,5.7092000008755049e-02,6.4702429320707508e-02,7.0430202754216353e-02,8.8631762309005602e-02,8.9250740949308641e-02,9.6157040205078398e-02,9.7863558146025986e-02,1.0091661172473392e-01,1.0553900455281950e-01
1.8250001342467580e-02,5.0965936722478983e-02,5.2851309094478410e-02,5.5268637399527226e-02,5.8164018189947812e-02,7.5268634769072335e-02,7.7691259283142827e-02,8.1585058435965155e-02,8.1612598690404964e-02,8.6022889610849224e-02
1.8250001342467580e-02,3.9914019053463513e-02,4.6848176922914632e-02,5.7805471375985747e-02,6.0452734760305223e-02,6.6241455516917444e-02,7.6392486659356731e-02,8.9718398988169759e-02,8.9754523228641317e-02,9.1702389527210215e-02
4.6848176922914632e-02,4.7489814697475291e-02,5.1318644759979881e-02,5.5268637399527226e-02,6.9379707984389069e-02,7.4426500186419497e-02,7.9166734257510321e-02,8.5758284503600554e-02,1.0528804343324084e-01,1.0641847341980182e-01
2.4075023572156129e-02,3.9914019053463513e-02,5.1318644759979881e-02,5.8164018189947812e-02,8.2593001023091916e-02,8.6133212949480009e-02,8.7882372777483286e-02,8.8668839763472743e-02,9.9561883961682557e-02,1.0308601946918225e-01
2.9326139943748639e-02,3.1858023871551490e-02,3.8659207053430962e-02,5.1094806800692193e-02,5.2851309094478410e-02,6.0452734760305223e-02,6.7008009797340312e-02,7.9249578806452503e-02,8.8668839763472743e-02,1.0641847341980182e-01
2.9281459202029504e-02,3.8659207053430962e-02,4.3709019229444854e-02,4.3985868287440173e-02,6.9449636255346503e-02,7.0469025713435676e-02,7.6392486659356731e-02,7.7691259283142827e-02,8.7882372777483286e-02,1.1178644365485556e-01
2.9281459202029504e-02,3.4846834146013285e-02,6.3518863158908770e-02,6.7008009797340312e-02,8.5819680685729677e-02,9.8351445591825612e-02,1.0234219335640657e-01,1.0583824157647836e-01,1.0587038309178040e-01,1.2236242086931730e-01
3.4846834146013285e-02,4.3985868287440173e-02,7.9249578806452503e-02,8.2593001023091916e-02,8.7475293340462473e-02,9.1702389527210215e-02,1.0098797224422786e-01,1.0276272593698831e-01,1.0427595966952373e-01,1.1049150736595673e-01
