Id	SitID	DPHI	GR	ILD	NPHI	lng	lat	HorID	Pick
2972	118651	0.28	88.517	8.481	0.427	-112.779469	56.891803	12000	235.0
2973	118651	0.28	88.517	8.481	0.427	-112.779469	56.891803	13000	235.0
2974	103742	0.098	84.897	3.83	0.517	-110.828717	54.884229	1000	361.0
2975	103742	0.27	93.607	2.685	0.533	-110.828717	54.884229	5000	482.0
2976	103742	0.298	84.097	2.065	0.531	-110.828717	54.884229	7000	504.0
2977	103742	0.278	88.715	2.647	0.519	-110.828717	54.884229	9000	508.0
2978	103742	0.278	88.715	2.647	0.519	-110.828717	54.884229	9500	508.0
2979	103742	0.241	102.408	4.283	0.494	-110.828717	54.884229	10000	513.0
2980	103742	0.241	102.408	4.283	0.494	-110.828717	54.884229	11000	513.0
2981	103742	0.241	102.408	4.283	0.494	-110.828717	54.884229	12000	513.0
2982	103742	0.241	102.408	4.283	0.494	-110.828717	54.884229	13000	513.0
2983	103742	0.091	32.474	15.076	0.244	-110.828717	54.884229	14000	576.0
2984	107309	0.206	71.608	4.148	0.381	-112.221305	55.233783	1000	288.0
2985	107309	0.269	88.434	3.562	0.433	-112.221305	55.233783	5000	416.5
2986	107309	0.212	86.467	2.656	0.455	-112.221305	55.233783	7000	433.0
2987	107309	0.159	96.028	3.235	0.452	-112.221305	55.233783	9000	441.0
2988	107309	0.159	96.028	3.235	0.452	-112.221305	55.233783	9500	441.0
2989	107309	0.118	90.573	3.883	0.401	-112.221305	55.233783	10000	444.5
2990	107309	0.171	94.114	7.668	0.357	-112.221305	55.233783	11000	452.0
2991	107309	0.171	94.114	7.668	0.357	-112.221305	55.233783	12000	452.0
2992	107309	0.171	94.114	7.668	0.357	-112.221305	55.233783	13000	452.0
2993	112355	0.182	63.599	7.653	0.329	-112.103488	55.931723	1000	264.0
2994	113212	0.268	60.344	4.732	0.453	-113.513018	56.018932	1000	240.0
2995	113212	0.199	83.473	11.332	0.431	-113.513018	56.018932	4000	399.0
2996	113212	0.181	97.923	12.614	0.407	-113.513018	56.018932	5000	422.0
2997	113212	0.208	60.765	26.584	0.388	-113.513018	56.018932	6000	425.0
2998	113212	0.198	79.588	9.901	0.401	-113.513018	56.018932	9000	433.0
2999	113212	0.198	79.588	9.901	0.401	-113.513018	56.018932	9500	433.0
3000	113212	0.221	59.078	12.791	0.399	-113.513018	56.018932	10000	436.5
3001	113212	0.199	77.044	5.859	0.423	-113.513018	56.018932	11000	443.0
3002	113212	0.199	77.044	5.859	0.423	-113.513018	56.018932	12000	443.0
3003	113212	0.199	77.044	5.859	0.423	-113.513018	56.018932	13000	443.0
3004	165327	0.103	90.771	9.004	0.464	-113.289456	57.153522	1000	252.0
3005	165327	0.231	123.62	3.662	0.469	-113.289456	57.153522	2000	365.0
3006	103711	0.327	75.836	5.155	0.488	-110.396549	54.884217	1000	380.5
3007	103711	0.328	70.062	8.944	0.451	-110.396549	54.884217	5000	495.0
3008	103711	0.316	79.841	2.551	0.538	-110.396549	54.884217	7000	519.0
3009	103711	0.291	81.537	2.703	0.53	-110.396549	54.884217	9000	521.0
3010	103711	0.291	81.537	2.703	0.53	-110.396549	54.884217	9500	521.0
3011	103711	0.268	77.99	4.91	0.469	-110.396549	54.884217	10000	523.5
3012	103711	0.258	71.348	8.424	0.35	-110.396549	54.884217	11000	528.0
3013	103711	0.258	71.348	8.424	0.35	-110.396549	54.884217	12000	528.0
3014	103711	0.258	71.348	8.424	0.35	-110.396549	54.884217	13000	528.0
3015	103711	0.148	43.866	5.518	0.359	-110.396549	54.884217	14000	598.0
3016	141959	0.278	86.952	3.971	0.608	-110.549018	55.05878	1000	307.0
3017	141959	0.277	99.398	5.809	0.519	-110.549018	55.05878	5000	429.5
3018	141959	0.293	83.008	4.924	0.494	-110.549018	55.05878	7000	447.5
3019	141959	0.262	88.824	3.571	0.458	-110.549018	55.05878	9000	451.0
3020	141959	0.262	88.824	3.571	0.458	-110.549018	55.05878	9500	451.0
3021	141959	0.219	92.21	6.48	0.42	-110.549018	55.05878	10000	454.5
3022	141959	0.228	92.621	10.258	0.416	-110.549018	55.05878	11000	464.5
3023	141959	0.228	92.621	10.258	0.416	-110.549018	55.05878	12000	464.5
3024	141959	0.228	92.621	10.258	0.416	-110.549018	55.05878	13000	464.5
3025	141959	0.085	70.877	6.635	0.269	-110.549018	55.05878	14000	513.5
3026	110405	0.292	118.989	8.212	0.333	-112.111454	55.670013	1000	298.5
3027	110405	0.278	88.49	6.482	0.363	-112.111454	55.670013	5000	452.5
3028	110405	0.195	97.75	3.345	0.411	-112.111454	55.670013	7000	468.0
3029	110405	0.131	83.214	9.163	0.275	-112.111454	55.670013	9000	471.5
3030	110405	0.131	83.214	9.163	0.275	-112.111454	55.670013	9500	471.5
3031	110405	0.199	104.274	5.642	0.398	-112.111454	55.670013	10000	477.0
3032	110405	0.234	78.167	12.105	0.345	-112.111454	55.670013	11000	482.0
3033	110405	0.234	78.167	12.105	0.345	-112.111454	55.670013	12000	482.0
3034	110405	0.234	78.167	12.105	0.345	-112.111454	55.670013	13000	482.0
3035	110405	0.285	112.06	13.783	0.37	-112.111454	55.670013	14000	523.0
3036	105746	0.225	87.506	4.658	0.299	-112.252566	55.058615	1000	296.0
3037	105746	0.247	96.436	3.033	0.501	-112.252566	55.058615	5000	417.0
3038	105746	0.25	88.31	3.32	0.522	-112.252566	55.058615	7000	434.0
3039	105746	0.161	91.531	3.8	0.456	-112.252566	55.058615	9000	442.0
3040	105746	0.161	91.531	3.8	0.456	-112.252566	55.058615	9500	442.0
3041	105746	0.221	96.049	4.481	0.524	-112.252566	55.058615	10000	448.0
3042	105746	0.169	67.224	8.59	0.318	-112.252566	55.058615	11000	455.5
3043	105746	0.169	67.224	8.59	0.318	-112.252566	55.058615	12000	455.5
3044	105746	0.169	67.224	8.59	0.318	-112.252566	55.058615	13000	455.5
3045	105746	0.284	39.006	3.577	0.343	-112.252566	55.058615	14000	505.0
3046	163985	0.246	90.049	3.023	0.497	-110.429389	55.495458	1000	270.0
3047	163985	0.404	74.866	7.081	0.272	-110.429389	55.495458	5000	392.0
3048	163985	0.265	78.451	3.686	0.443	-110.429389	55.495458	7000	416.0
3049	163985	0.242	85.814	2.931	0.477	-110.429389	55.495458	9000	421.5
3050	163985	0.242	85.814	2.931	0.477	-110.429389	55.495458	9500	421.5
3051	163985	0.261	73.818	4.364	0.39	-110.429389	55.495458	10000	424.0
3052	163985	0.323	68.501	4.996	0.393	-110.429389	55.495458	11000	428.5
3053	163985	0.182	105.424	5.947	0.396	-110.429389	55.495458	12000	435.0
3054	163985	0.182	105.424	5.947	0.396	-110.429389	55.495458	13000	435.0
3055	118193	0.256	82.469	4.131	0.57	-112.673659	56.804346	2000	141.5
3056	118193	0.197	107.758	7.942	0.446	-112.673659	56.804346	3000	170.0
3057	118193	0.274	29.505	30.782	0.435	-112.673659	56.804346	6000	179.5
3058	118193	0.257	59.225	16.263	0.462	-112.673659	56.804346	9000	188.0
3059	118193	0.257	59.225	16.263	0.462	-112.673659	56.804346	9500	188.0
3060	118193	0.226	87.905	8.202	0.404	-112.673659	56.804346	10000	191.5
3061	118193	0.307	40.033	32.932	0.405	-112.673659	56.804346	11000	197.5
3062	118193	0.249	53.444	5.212	0.383	-112.673659	56.804346	12000	199.0
3063	118193	0.249	53.444	5.212	0.383	-112.673659	56.804346	13000	199.0
3064	118193	0.182	87.916	11.074	0.392	-112.673659	56.804346	14000	218.0
3065	104729	0.242	93.563	3.111	0.391	-111.8204	54.971313	1000	299.5
3066	104729	0.262	88.593	2.34	0.468	-111.8204	54.971313	5000	422.0
3067	104729	0.309	84.13	2.249	0.503	-111.8204	54.971313	7000	440.0
3068	104729	0.252	95.906	2.746	0.476	-111.8204	54.971313	9000	449.5
3069	104729	0.252	95.906	2.746	0.476	-111.8204	54.971313	9500	449.5
3070	104729	0.209	99.349	2.396	0.525	-111.8204	54.971313	10000	451.0
3071	104729	0.155	73.011	3.931	0.36	-111.8204	54.971313	11000	457.0
3072	104729	0.155	73.011	3.931	0.36	-111.8204	54.971313	12000	457.0
3073	104729	0.155	73.011	3.931	0.36	-111.8204	54.971313	13000	457.0
3074	104729	0.242	120.666	6.154	0.333	-111.8204	54.971313	14000	487.0
3075	105779	0.209	114.072	3.702	0.435	-112.583083	55.058537	1000	279.0
3076	105779	0.229	104.847	4.197	0.446	-112.583083	55.058537	5000	408.0
3077	105779	0.26	99.056	3.46	0.519	-112.583083	55.058537	7000	423.0
3078	105779	0.156	117.349	3.781	0.423	-112.583083	55.058537	9000	430.0
3079	105779	0.156	117.349	3.781	0.423	-112.583083	55.058537	9500	430.0
3080	105779	0.177	118.858	4.2	0.443	-112.583083	55.058537	10000	439.0
3081	108626	0.189	81.71	5.516	0.503	-110.60564	55.422732	1000	257.0
3082	108626	0.368	79.277	1.825	0.56	-110.60564	55.422732	5000	373.0
3083	108626	0.244	87.043	1.926	0.565	-110.60564	55.422732	7000	396.0
3084	108626	0.238	89.612	2.64	0.506	-110.60564	55.422732	9000	399.0
3085	108626	0.238	89.612	2.64	0.506	-110.60564	55.422732	9500	399.0
3086	108626	0.277	85.06	2.542	0.463	-110.60564	55.422732	10000	405.5
3087	108626	0.231	86.531	3.06	0.396	-110.60564	55.422732	11000	411.0
3088	108626	0.231	86.531	3.06	0.396	-110.60564	55.422732	12000	411.0
3089	108626	0.231	86.531	3.06	0.396	-110.60564	55.422732	13000	411.0
3090	108626	0.347	23.483	47.6	0.378	-110.60564	55.422732	14000	452.0
3091	110428	0.321	98.931	6.439	0.538	-112.473635	55.684496	1000	253.0
3092	110428	0.251	103.063	4.735	0.482	-112.473635	55.684496	5000	408.0
3093	110428	0.262	95.371	2.536	0.553	-112.473635	55.684496	7000	422.5
3094	110428	0.203	98.735	3.947	0.464	-112.473635	55.684496	9000	428.0
3095	110428	0.203	98.735	3.947	0.464	-112.473635	55.684496	9500	428.0
3096	110428	0.194	111.111	5.669	0.444	-112.473635	55.684496	10000	431.0
3097	110428	0.229	108.29	8.159	0.378	-112.473635	55.684496	11000	435.0
3098	110428	0.229	108.29	8.159	0.378	-112.473635	55.684496	12000	435.0
3099	110428	0.229	108.29	8.159	0.378	-112.473635	55.684496	13000	435.0
3100	142696	0.2	93.419	4.239	0.463	-110.455262	55.771691	1000	149.0
3101	142696	0.253	92.006	3.147	0.52	-110.455262	55.771691	5000	277.0
3102	142696	0.259	83.048	2.696	0.519	-110.455262	55.771691	7000	289.0
3103	142696	0.217	88.865	3.724	0.426	-110.455262	55.771691	9000	293.5
3104	142696	0.217	88.865	3.724	0.426	-110.455262	55.771691	9500	293.5
3105	142696	0.234	85.196	4.551	0.467	-110.455262	55.771691	10000	296.0
3106	142696	0.212	73.559	6.415	0.307	-110.455262	55.771691	11000	303.0
3107	142696	0.212	73.559	6.415	0.307	-110.455262	55.771691	12000	303.0
3108	142696	0.212	73.559	6.415	0.307	-110.455262	55.771691	13000	303.0
3109	142696	0.153	116.93	5.332	0.373	-110.455262	55.771691	14000	407.0
3110	115517	0.214	52.471	38.283	0.434	-113.781939	56.382632	10000	348.39
3111	117255	0.243	71.415	5.278	0.466	-112.859765	56.644279	1000	55.0
3112	103751	0.252	67.83	4.787	0.444	-111.489848	54.898635	1000	389.0
3113	103751	0.219	100.141	3.024	0.504	-111.489848	54.898635	5000	518.0
3114	103751	0.232	88.02	3.089	0.531	-111.489848	54.898635	7000	540.5
3115	103751	0.223	112.236	2.551	0.507	-111.489848	54.898635	9000	544.5
3116	103751	0.223	112.236	2.551	0.507	-111.489848	54.898635	9500	544.5
3117	103751	0.219	115.86	3.758	0.538	-111.489848	54.898635	10000	548.0
3118	103751	0.234	73.832	2.661	0.409	-111.489848	54.898635	11000	554.0
3119	103751	0.234	73.832	2.661	0.409	-111.489848	54.898635	12000	554.0
3120	103751	0.234	73.832	2.661	0.409	-111.489848	54.898635	13000	554.0
3121	103751	0.233	73.273	3.029	0.309	-111.489848	54.898635	14000	590.0
3122	108721	0.283	77.76	4.061	0.548	-111.964906	55.42277	1000	379.0
3123	108721	0.273	84.235	4.624	0.451	-111.964906	55.42277	5000	515.0
3124	108721	0.215	93.403	2.436	0.536	-111.964906	55.42277	7000	535.0
3125	108721	0.221	92.203	3.48	0.488	-111.964906	55.42277	9000	540.0
3126	108721	0.221	92.203	3.48	0.488	-111.964906	55.42277	9500	540.0
3127	108721	0.19	92.215	2.494	0.522	-111.964906	55.42277	10000	544.0
3128	108721	0.231	83.731	19.043	0.352	-111.964906	55.42277	11000	550.0
3129	108721	0.231	83.731	19.043	0.352	-111.964906	55.42277	12000	550.0
3130	108721	0.231	83.731	19.043	0.352	-111.964906	55.42277	13000	550.0
3131	108721	0.18	75.608	4.883	0.367	-111.964906	55.42277	14000	599.5
3132	109913	0.187	63.988	5.086	0.477	-111.361139	55.597188	1000	276.0
3133	109913	0.244	86.308	5.054	0.458	-111.361139	55.597188	5000	429.0
3134	109913	0.259	82.9	5.047	0.439	-111.361139	55.597188	7000	438.0
3135	109913	0.233	91.652	3.995	0.512	-111.361139	55.597188	9000	444.0
3136	109913	0.233	91.652	3.995	0.512	-111.361139	55.597188	9500	444.0
3137	109913	0.25	77.689	8.564	0.418	-111.361139	55.597188	10000	448.0
3138	109913	0.145	78.478	9.037	0.338	-111.361139	55.597188	11000	452.0
3139	109913	0.145	78.478	9.037	0.338	-111.361139	55.597188	12000	452.0
3140	109913	0.145	78.478	9.037	0.338	-111.361139	55.597188	13000	452.0
3141	109913	0.0	54.312	29.873	0.236	-111.361139	55.597188	14000	492.0
3142	111664	0.268	102.929	3.496	0.579	-110.58952	55.858965	5000	227.0
3143	111664	0.277	79.01	3.105	0.543	-110.58952	55.858965	7000	239.5
3144	111664	0.243	89.843	4.385	0.522	-110.58952	55.858965	9000	246.0
3145	111664	0.243	89.843	4.385	0.522	-110.58952	55.858965	9500	246.0
3146	111664	0.236	79.15	6.219	0.401	-110.58952	55.858965	10000	249.0
3147	111664	0.271	86.666	3.326	0.492	-110.58952	55.858965	11000	252.0
3148	111664	0.271	86.666	3.326	0.492	-110.58952	55.858965	12000	252.0
3149	111664	0.271	86.666	3.326	0.492	-110.58952	55.858965	13000	252.0
3150	111664	0.196	137.174	5.748	0.466	-110.58952	55.858965	14000	346.5
3151	113195	0.382	62.936	5.182	0.465	-113.408601	56.033377	1000	233.0
3152	113195	0.242	86.79	10.203	0.414	-113.408601	56.033377	4000	387.0
3153	113195	0.284	104.953	10.169	0.434	-113.408601	56.033377	5000	408.0
3154	113195	0.266	47.834	30.304	0.409	-113.408601	56.033377	6000	412.0
3155	113195	0.187	70.271	9.861	0.404	-113.408601	56.033377	9000	420.0
3156	113195	0.187	70.271	9.861	0.404	-113.408601	56.033377	9500	420.0
3157	113195	0.306	76.233	11.441	0.423	-113.408601	56.033377	10000	422.5
3158	113195	0.245	78.983	25.433	0.38	-113.408601	56.033377	11000	425.0
3159	113195	0.245	78.983	25.433	0.38	-113.408601	56.033377	12000	425.0
3160	113195	0.245	78.983	25.433	0.38	-113.408601	56.033377	13000	425.0
3161	113195	0.139	98.928	16.446	0.401	-113.408601	56.033377	14000	438.0
3162	108128	0.29	94.758	3.486	0.451	-112.400797	55.335505	1000	241.0
3163	108128	0.233	92.193	4.998	0.423	-112.400797	55.335505	5000	379.5
3164	108128	0.248	96.441	2.78	0.458	-112.400797	55.335505	7000	401.0
3165	108128	0.197	93.0	3.882	0.441	-112.400797	55.335505	9000	407.0
3166	108128	0.197	93.0	3.882	0.441	-112.400797	55.335505	9500	407.0
3167	108128	0.166	94.867	6.303	0.409	-112.400797	55.335505	10000	409.0
3168	108128	0.185	86.035	14.295	0.343	-112.400797	55.335505	11000	416.0
3169	108128	0.185	86.035	14.295	0.343	-112.400797	55.335505	12000	416.0
3170	108128	0.185	86.035	14.295	0.343	-112.400797	55.335505	13000	416.0
3171	109914	0.234	73.972	8.1	0.385	-111.335255	55.597198	1000	295.5
3172	109914	0.249	100.537	4.459	0.451	-111.335255	55.597198	5000	428.0
3173	109914	0.205	99.633	5.091	0.44	-111.335255	55.597198	7000	437.0
3174	109914	0.181	96.112	3.604	0.463	-111.335255	55.597198	9000	441.0
3175	109914	0.181	96.112	3.604	0.463	-111.335255	55.597198	9500	441.0
3176	109914	0.208	98.096	4.165	0.47	-111.335255	55.597198	10000	445.5
3177	109914	0.295	59.825	35.772	0.343	-111.335255	55.597198	11000	449.5
3178	109914	0.295	59.825	35.772	0.343	-111.335255	55.597198	12000	449.5
3179	109914	0.295	59.825	35.772	0.343	-111.335255	55.597198	13000	449.5
3180	109914	0.312	33.863	116.331	0.348	-111.335255	55.597198	14000	492.0
3181	112432	0.36	29.39	12.816	0.508	-114.089738	55.946867	1000	253.5
3182	112432	0.176	91.696	9.779	0.405	-114.089738	55.946867	4000	415.0
3183	112432	0.061	99.487	9.038	0.403	-114.089738	55.946867	5000	438.5
3184	112432	0.152	86.954	8.754	0.397	-114.089738	55.946867	6000	441.5
3185	112432	0.196	77.794	6.955	0.428	-114.089738	55.946867	9000	453.0
3186	112432	0.196	77.794	6.955	0.428	-114.089738	55.946867	9500	453.0
3187	112432	0.224	69.658	11.413	0.397	-114.089738	55.946867	10000	458.5
3188	112432	0.15	91.183	4.893	0.456	-114.089738	55.946867	11000	465.0
3189	112432	0.15	91.183	4.893	0.456	-114.089738	55.946867	12000	465.0
3190	112432	0.15	91.183	4.893	0.456	-114.089738	55.946867	13000	465.0
3191	112432	0.07	20.641	9.999	0.4	-114.089738	55.946867	14000	487.0
3192	113114	0.241	72.207	4.864	0.432	-113.225889	56.033398	1000	226.5
3193	113114	0.177	98.98	8.283	0.438	-113.225889	56.033398	4000	379.0
3194	113114	0.184	108.152	13.794	0.417	-113.225889	56.033398	5000	399.0
3195	113114	0.268	68.568	29.272	0.364	-113.225889	56.033398	6000	403.5
3196	113114	0.162	95.256	7.277	0.443	-113.225889	56.033398	9000	411.0
3197	113114	0.162	95.256	7.277	0.443	-113.225889	56.033398	9500	411.0
3198	113114	0.183	93.937	8.455	0.43	-113.225889	56.033398	10000	414.0
3199	113114	0.147	85.376	14.244	0.345	-113.225889	56.033398	11000	416.0
3200	113114	0.147	85.376	14.244	0.345	-113.225889	56.033398	12000	416.0
3201	113114	0.147	85.376	14.244	0.345	-113.225889	56.033398	13000	416.0
3202	113114	0.146	60.285	31.852	0.318	-113.225889	56.033398	14000	429.0
3203	142546	0.231	95.023	5.136	0.426	-110.688196	55.684456	1000	182.0
3204	142546	0.271	94.826	4.309	0.495	-110.688196	55.684456	5000	315.0
3205	142546	0.258	96.247	3.006	0.516	-110.688196	55.684456	7000	328.5
3206	142546	0.214	91.51	4.376	0.408	-110.688196	55.684456	9000	332.5
3207	142546	0.214	91.51	4.376	0.408	-110.688196	55.684456	9500	332.5
3208	142546	0.226	92.958	5.586	0.412	-110.688196	55.684456	10000	336.0
3209	142546	0.237	88.276	7.263	0.31	-110.688196	55.684456	11000	341.0
3210	142546	0.237	88.276	7.263	0.31	-110.688196	55.684456	12000	341.0
3211	142546	0.237	88.276	7.263	0.31	-110.688196	55.684456	13000	341.0
3212	142546	0.114	41.171	8.72	0.316	-110.688196	55.684456	14000	420.0
3213	110415	0.273	79.687	6.121	0.421	-112.240836	55.684484	1000	307.5
3214	110415	0.241	86.77	6.656	0.397	-112.240836	55.684484	5000	468.0
3215	110415	0.239	90.274	3.512	0.492	-112.240836	55.684484	7000	482.5
3216	110415	0.174	77.546	8.867	0.369	-112.240836	55.684484	9000	485.5
3217	110415	0.174	77.546	8.867	0.369	-112.240836	55.684484	9500	485.5
3218	110415	0.201	94.443	4.123	0.437	-112.240836	55.684484	10000	490.0
3219	110415	0.216	81.69	8.5	0.361	-112.240836	55.684484	11000	496.0
3220	110415	0.216	81.69	8.5	0.361	-112.240836	55.684484	12000	496.0
3221	110415	0.216	81.69	8.5	0.361	-112.240836	55.684484	13000	496.0
3222	110415	0.222	42.339	5.402	0.354	-112.240836	55.684484	14000	544.0
3223	117256	0.204	88.694	8.242	0.478	-112.780008	56.644294	2000	152.0
3224	117256	0.109	88.021	9.787	0.44	-112.780008	56.644294	3000	181.0
3225	117256	0.263	36.16	18.094	0.394	-112.780008	56.644294	5000	194.0
3226	117256	0.263	36.16	18.094	0.394	-112.780008	56.644294	6000	194.0
3227	117256	0.151	103.12	5.761	0.439	-112.780008	56.644294	9000	203.5
3228	117256	0.151	103.12	5.761	0.439	-112.780008	56.644294	9500	203.5
3229	117256	0.135	94.247	7.416	0.459	-112.780008	56.644294	10000	205.0
3230	117256	0.135	94.247	7.416	0.459	-112.780008	56.644294	11000	205.0
3231	117256	0.135	94.247	7.416	0.459	-112.780008	56.644294	12000	205.0
3232	117256	0.135	94.247	7.416	0.459	-112.780008	56.644294	13000	205.0
3233	141727	0.281	99.56	3.162	0.53	-110.803309	54.811402	1000	330.0
3234	141727	0.28	95.914	5.04	0.53	-110.803309	54.811402	5000	446.5
3235	141727	0.328	78.546	2.811	0.485	-110.803309	54.811402	7000	471.0
3236	141727	0.236	97.722	2.392	0.481	-110.803309	54.811402	9000	478.0
3237	141727	0.236	97.722	2.392	0.481	-110.803309	54.811402	9500	478.0
3238	141727	0.225	101.717	2.971	0.54	-110.803309	54.811402	10000	481.0
3239	141727	0.156	90.781	7.234	0.353	-110.803309	54.811402	11000	484.0
3240	141727	0.156	90.781	7.234	0.353	-110.803309	54.811402	12000	484.0
3241	141727	0.156	90.781	7.234	0.353	-110.803309	54.811402	13000	484.0
3242	141727	0.102	70.955	7.998	0.319	-110.803309	54.811402	14000	534.5
3243	111079	0.262	112.153	4.283	0.431	-112.525347	55.771823	1000	175.0
3244	111079	0.282	117.254	5.59	0.467	-112.525347	55.771823	7000	336.0
3245	111079	0.116	108.789	7.141	0.335	-112.525347	55.771823	9000	341.0
3246	111079	0.116	108.789	7.141	0.335	-112.525347	55.771823	9500	341.0
3247	111079	0.184	152.853	8.368	0.358	-112.525347	55.771823	10000	343.0
3248	113198	0.271	76.465	4.49	0.458	-113.330294	56.033376	1000	227.0
3249	113198	0.19	98.956	9.295	0.428	-113.330294	56.033376	4000	382.0
3250	113198	0.163	103.362	9.825	0.408	-113.330294	56.033376	5000	403.0
3251	113198	0.265	60.912	23.103	0.378	-113.330294	56.033376	6000	407.0
3252	113198	0.139	77.068	9.772	0.389	-113.330294	56.033376	9000	415.0
3253	113198	0.139	77.068	9.772	0.389	-113.330294	56.033376	9500	415.0
3254	113198	0.234	83.8	9.771	0.419	-113.330294	56.033376	10000	417.5
3255	113198	0.214	70.65	27.902	0.362	-113.330294	56.033376	11000	420.0
3256	113198	0.214	70.65	27.902	0.362	-113.330294	56.033376	12000	420.0
3257	113198	0.214	70.65	27.902	0.362	-113.330294	56.033376	13000	420.0
3258	104838	0.138	72.701	3.646	0.411	-112.455894	54.985753	1000	283.0
3259	104838	0.159	78.91	4.541	0.456	-112.455894	54.985753	5000	406.0
3260	104838	0.215	78.041	2.677	0.467	-112.455894	54.985753	7000	421.5
3261	104838	0.161	92.251	3.414	0.434	-112.455894	54.985753	9000	428.5
3262	104838	0.161	92.251	3.414	0.434	-112.455894	54.985753	9500	428.5
3263	104838	0.196	107.655	2.7	0.514	-112.455894	54.985753	10000	434.0
3264	104838	0.142	39.755	18.649	0.318	-112.455894	54.985753	14000	440.0
3265	106562	0.154	97.057	4.2	0.422	-112.477737	55.160957	10000	442.57
3266	109901	0.157	107.262	13.707	0.457	-110.947008	55.597195	1000	160.0
3267	109901	0.301	85.169	5.926	0.514	-110.947008	55.597195	5000	299.0
3268	109901	0.265	96.082	3.276	0.505	-110.947008	55.597195	7000	310.5
3269	109901	0.226	100.93	3.605	0.349	-110.947008	55.597195	9000	316.0
3270	109901	0.226	100.93	3.605	0.349	-110.947008	55.597195	9500	316.0
3271	109901	0.177	81.394	7.342	0.473	-110.947008	55.597195	10000	320.5
3272	109901	0.276	80.153	14.402	0.462	-110.947008	55.597195	11000	324.5
3273	109901	0.276	80.153	14.402	0.462	-110.947008	55.597195	12000	324.5
3274	109901	0.276	80.153	14.402	0.462	-110.947008	55.597195	13000	324.5
3275	109901	0.318	26.864	32.74	0.431	-110.947008	55.597195	14000	369.0
3276	113818	0.225	83.761	4.472	0.427	-110.798364	56.12074	5000	178.5
3277	113818	0.299	75.937	8.247	0.398	-110.798364	56.12074	7000	191.0
3278	113818	0.308	63.875	15.447	0.252	-110.798364	56.12074	9000	196.0
3279	113818	0.308	63.875	15.447	0.252	-110.798364	56.12074	9500	196.0
3280	113818	0.311	78.379	9.197	0.296	-110.798364	56.12074	10000	198.0
3281	113818	0.313	82.698	8.474	0.178	-110.798364	56.12074	11000	200.0
3282	113818	0.32	66.04	16.887	0.175	-110.798364	56.12074	12000	204.5
3283	113818	0.32	66.04	16.887	0.175	-110.798364	56.12074	13000	204.5
3284	116092	0.32	102.823	4.555	0.602	-110.331681	56.469869	9000	144.78
3285	116092	0.32	102.823	4.555	0.602	-110.331681	56.469869	9500	144.78
3286	164810	0.042	97.478	13.068	0.299	-112.860035	56.469851	4000	224.0
3287	164810	0.172	114.414	14.455	0.332	-112.860035	56.469851	5000	237.5
3288	164810	0.172	114.414	14.455	0.332	-112.860035	56.469851	6000	237.5
3289	164810	0.21	81.903	3.883	0.37	-112.860035	56.469851	9000	243.0
3290	164810	0.21	81.903	3.883	0.37	-112.860035	56.469851	9500	243.0
3291	164810	0.199	80.422	4.362	0.356	-112.860035	56.469851	10000	245.0
3292	144839	0.246	109.259	5.261	0.448	-112.913685	57.167971	1000	118.0
3293	144839	0.242	92.593	3.336	0.397	-112.913685	57.167971	2000	234.0
3294	144839	0.204	108.025	6.744	0.432	-112.913685	57.167971	3000	261.0
3295	144839	0.319	70.988	6.519	0.364	-112.913685	57.167971	6000	268.0
3296	144839	0.341	56.79	21.245	0.241	-112.913685	57.167971	10000	276.0
3297	102592	0.11	73.236	4.363	0.396	-110.625318	54.826012	1000	337.5
3298	102592	0.261	75.494	5.837	0.491	-110.625318	54.826012	5000	454.5
3299	102592	0.289	76.696	2.613	0.505	-110.625318	54.826012	7000	480.0
3300	102592	0.28	82.651	3.346	0.521	-110.625318	54.826012	9000	484.0
3301	102592	0.28	82.651	3.346	0.521	-110.625318	54.826012	9500	484.0
3302	102592	0.234	87.799	3.413	0.474	-110.625318	54.826012	10000	486.5
3303	102592	0.259	51.403	11.747	0.454	-110.625318	54.826012	11000	490.5
3304	102592	0.259	51.403	11.747	0.454	-110.625318	54.826012	12000	490.5
3305	102592	0.259	51.403	11.747	0.454	-110.625318	54.826012	13000	490.5
3306	102592	0.029	57.594	7.565	0.262	-110.625318	54.826012	14000	557.5
3307	106577	0.231	53.129	32.746	0.335	-112.631548	55.175556	14000	457.81
3308	110337	0.199	105.656	6.54	0.399	-110.791724	55.699079	1000	156.5
3309	110337	0.234	99.506	6.246	0.536	-110.791724	55.699079	5000	293.5
3310	110337	0.198	88.811	3.952	0.419	-110.791724	55.699079	7000	307.0
3311	110337	0.193	101.274	3.838	0.469	-110.791724	55.699079	9000	311.0
3312	110337	0.193	101.274	3.838	0.469	-110.791724	55.699079	9500	311.0
3313	110337	0.195	100.863	3.651	0.534	-110.791724	55.699079	10000	314.0
3314	110337	0.25	93.912	4.292	0.586	-110.791724	55.699079	11000	319.5
3315	110337	0.25	93.912	4.292	0.586	-110.791724	55.699079	12000	319.5
3316	110337	0.25	93.912	4.292	0.586	-110.791724	55.699079	13000	319.5
3317	110337	0.316	89.266	7.722	0.494	-110.791724	55.699079	14000	400.0
3318	154104	0.295	95.853	5.673	0.466	-110.328487	55.960848	1000	75.0
3319	154104	0.291	104.064	3.488	0.555	-110.328487	55.960848	5000	214.5
3320	154104	0.326	78.469	3.335	0.602	-110.328487	55.960848	7000	227.0
