id,DEPT,HorID,lng,lat,DPHI_ner1,GR_ner1,ILD_ner1,NPHI_ner1,DPHI_ner2,GR_ner2,ILD_ner2,NPHI_ner2,DPHI_ner3,GR_ner3,ILD_ner3,NPHI_ner3
5559,548.0,13,1.1984222423361641,-1.0163413217606347,-0.7893335777632641,0.1824722459554959,-0.0857802730605765,-0.5928505352689313,0.5991039113525524,0.765478823772979,-0.13144457289358252,0.5991664451214685,0.6394157617777283,-0.31593616468648705,-0.10253133112977611,-0.5583363653890971
5560,275.0,0,-0.14515240467360468,-1.016565219224541,0.10952671360202124,0.2747913370019489,-0.07721384612383818,-0.46588053502736804,0.42443377073331756,1.0129885217632306,-0.1652833270606148,1.2756544678538162,1.0356072465254536,-0.023609859606145055,0.07106552403391868,-0.1553120783582782
5561,402.5,4,-0.14515240467360468,-1.016565219224541,-0.4854934792735899,-0.3642973597393929,-0.06601635141102062,-0.5928505352689313,0.8112033678187668,0.7758532292433495,-0.1473459313722914,0.9435603476033907,1.8403711999192698,-0.9244188365678462,-0.04295765243394112,0.6129529687942197
5562,421.0,6,-0.14515240467360468,-1.016565219224541,-0.4854934792735899,-0.3642973597393929,-0.06601635141102062,-0.5928505352689313,0.8112033678187668,0.7758532292433495,-0.1473459313722914,0.9435603476033907,-0.41296786958341586,0.7672707161988785,-0.10326219687168249,0.3862518073393841
5563,429.0,7,-0.14515240467360468,-1.016565219224541,-0.4854934792735899,-0.3642973597393929,-0.06601635141102062,-0.5928505352689313,0.21233431426710314,0.7229690647724386,-0.13796726223479103,0.5991664451214685,-0.635825579754011,0.5666330218828481,-0.11271472713367159,0.02101104721770438
5564,429.0,8,-0.14515240467360468,-1.016565219224541,0.13484672180949409,0.47715058641859565,-0.1096522326477182,0.3882812847795164,-0.27424679174362376,0.7416514290950967,-0.1401783433674041,0.5007681872694907,-0.06630032042915626,0.43148719239846905,-0.07267140520766799,-0.6213089102376627
5565,434.0,9,-0.14515240467360468,-1.016565219224541,0.3627267956767497,-0.03780990526466004,-0.09693655000144502,0.16896946618045083,-0.27424679174362376,0.7416514290950967,-0.1401783433674041,0.5007681872694907,-0.06630032042915626,0.43148719239846905,-0.07267140520766799,-0.6213089102376627
5566,442.0,10,-0.14515240467360468,-1.016565219224541,-0.2196333930951254,0.46774509966134864,-0.10202007520849103,0.42290946666357865,-0.27424679174362376,0.7416514290950967,-0.1401783433674041,0.5007681872694907,-0.5863016441605453,1.013854728147581,-0.06132674474718795,-0.1427175693885651
5567,442.0,11,-0.14515240467360468,-1.016565219224541,-0.2196333930951254,0.46774509966134864,-0.10202007520849103,0.42290946666357865,-0.21186459866532573,-0.19457540603585965,-0.09640814977971811,-0.188019617694355,-0.46249180517688115,1.0170375103636993,-0.07804732877591264,-0.7346594909650804
5568,442.0,12,-0.14515240467360468,-1.016565219224541,-0.5614535038960085,0.545814676436093,-0.1062311575759494,0.1920549207698261,-0.11205308974004834,0.20020024277769374,-0.12791605591945418,0.6729651385104514,-0.46249180517688115,1.0170375103636993,-0.07804732877591264,-0.7346594909650804
