Stratigraphic Pick ->,1000,10000,11000,12000,13000,14000,2000,3000,4000,5000,6000,7000,9000,9500
2700,0.00%,90.81%,7.45%,0.55%,0.66%,0.14%,0.00%,0.00%,0.01%,0.03%,0.00%,0.01%,0.23%,0.10%
2720,0.00%,11.75%,1.81%,8.31%,74.43%,0.24%,0.00%,0.00%,0.00%,1.02%,0.00%,0.37%,1.60%,0.45%
2736,0.00%,3.39%,0.56%,0.41%,2.06%,0.12%,72.77%,0.01%,0.40%,9.81%,0.04%,0.20%,0.42%,9.80%
2757,0.00%,3.50%,27.97%,17.64%,19.29%,0.07%,0.00%,0.00%,0.00%,4.37%,0.00%,0.37%,13.06%,13.72%
2770,0.02%,2.78%,13.25%,30.05%,29.99%,0.57%,0.00%,0.00%,0.71%,7.02%,0.04%,0.76%,8.10%,6.72%
2781,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2793,0.00%,0.27%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,98.98%,0.71%,0.00%,0.00%,0.01%,0.02%
2797,98.71%,0.83%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.38%,0.00%,0.05%,0.02%,0.00%
2798,0.00%,51.99%,0.75%,0.33%,1.20%,0.09%,0.00%,0.00%,0.00%,6.97%,0.00%,1.20%,21.45%,16.01%
2803,0.00%,36.35%,12.23%,20.40%,1.37%,0.64%,0.00%,0.00%,0.00%,0.41%,0.00%,1.49%,20.62%,6.50%
2805,0.00%,3.31%,2.35%,77.94%,14.03%,0.14%,0.00%,0.00%,0.00%,0.08%,0.00%,0.31%,0.26%,1.58%
2807,99.72%,0.06%,0.01%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,0.08%,0.05%
2820,0.00%,0.41%,0.07%,0.09%,0.02%,0.00%,0.00%,0.00%,0.00%,6.37%,0.00%,91.90%,1.05%,0.07%
2823,0.01%,14.55%,1.23%,4.28%,0.62%,0.05%,0.00%,0.00%,0.00%,2.82%,0.00%,6.64%,54.67%,15.14%
2826,0.00%,0.00%,0.06%,0.27%,99.64%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%
2837,99.86%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.09%,0.00%,0.00%,0.00%,0.00%,0.04%
2841,0.01%,8.04%,3.37%,8.04%,1.70%,2.72%,0.00%,0.00%,10.88%,0.43%,1.63%,4.62%,17.80%,40.75%
2886,0.00%,2.15%,0.52%,0.25%,0.35%,0.02%,0.00%,0.00%,0.00%,2.95%,0.00%,7.38%,72.82%,13.56%
2910,0.00%,0.64%,19.01%,64.05%,15.33%,0.02%,0.00%,0.00%,0.00%,0.11%,0.00%,0.01%,0.72%,0.12%
2920,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
2938,0.00%,88.12%,1.13%,0.19%,0.23%,0.01%,0.00%,0.00%,0.01%,1.82%,0.00%,0.86%,4.63%,3.00%
294,0.00%,5.15%,18.49%,12.88%,35.57%,0.22%,0.00%,0.00%,0.00%,2.24%,0.00%,0.12%,20.06%,5.27%
2958,0.01%,56.14%,12.84%,1.25%,16.94%,0.23%,0.00%,0.00%,0.00%,2.29%,0.01%,2.18%,6.08%,2.05%
2964,0.00%,0.32%,75.80%,1.84%,10.30%,0.05%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.65%,10.98%
2976,0.00%,0.65%,0.10%,0.07%,0.07%,0.00%,0.00%,0.00%,0.00%,97.33%,0.00%,0.12%,1.24%,0.41%
2980,0.00%,74.62%,5.28%,2.83%,0.43%,0.62%,0.00%,0.00%,0.00%,1.88%,0.00%,0.20%,13.08%,1.05%
2981,0.00%,42.16%,20.80%,5.84%,0.60%,0.62%,0.00%,0.00%,0.00%,0.13%,0.00%,0.34%,27.20%,2.32%
2982,0.00%,32.78%,9.83%,4.75%,3.24%,2.59%,0.00%,0.00%,0.00%,0.32%,0.00%,0.16%,42.10%,4.22%
2994,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3005,6.33%,0.06%,0.10%,0.01%,0.01%,0.25%,92.25%,0.07%,0.68%,0.10%,0.00%,0.01%,0.02%,0.11%
3006,0.02%,5.61%,4.14%,7.58%,0.91%,4.47%,63.70%,0.04%,1.23%,11.44%,0.06%,0.10%,0.25%,0.44%
3008,0.01%,4.36%,0.82%,0.63%,5.52%,0.05%,0.00%,0.00%,0.00%,75.09%,0.00%,0.39%,12.81%,0.32%
3013,0.00%,18.77%,11.77%,55.33%,1.72%,1.22%,0.00%,0.00%,0.00%,0.11%,0.00%,0.13%,9.67%,1.28%
3019,0.00%,7.84%,0.10%,0.41%,0.37%,0.00%,0.00%,0.00%,0.00%,34.51%,0.00%,50.27%,5.34%,1.16%
302,0.00%,0.03%,0.00%,0.01%,0.04%,0.00%,0.00%,0.00%,0.00%,0.84%,0.00%,81.69%,1.61%,15.77%
3020,0.00%,0.54%,0.17%,0.21%,0.15%,0.01%,0.00%,0.00%,0.00%,0.03%,0.00%,0.19%,18.03%,80.67%
3021,0.00%,0.10%,0.07%,0.07%,0.14%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.04%,1.78%,97.73%
3023,0.00%,0.68%,10.15%,65.03%,17.47%,0.01%,0.00%,0.00%,0.00%,0.11%,0.00%,4.74%,1.73%,0.08%
3029,0.00%,0.67%,0.39%,0.17%,0.07%,0.22%,0.00%,0.00%,0.00%,8.90%,0.00%,67.40%,20.46%,1.71%
3037,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3039,0.00%,13.36%,0.29%,0.27%,0.54%,0.01%,0.00%,0.00%,0.00%,19.67%,0.00%,20.27%,17.70%,27.89%
3042,0.00%,52.89%,0.09%,0.25%,0.20%,0.05%,0.00%,0.00%,0.00%,5.69%,0.00%,24.77%,9.81%,6.25%
3045,0.00%,1.30%,15.49%,76.40%,4.49%,0.33%,0.00%,0.00%,0.00%,0.17%,0.00%,0.02%,0.85%,0.96%
3046,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3052,0.00%,68.86%,1.61%,0.49%,0.13%,0.03%,0.00%,0.00%,0.00%,6.23%,0.00%,0.31%,20.10%,2.25%
3057,0.00%,3.42%,2.25%,2.25%,2.25%,0.16%,24.18%,21.54%,0.00%,20.05%,0.02%,0.10%,0.49%,23.28%
3062,0.00%,29.32%,21.68%,20.09%,19.51%,0.27%,0.00%,0.04%,0.00%,3.32%,0.23%,1.04%,1.50%,2.98%
3078,0.00%,22.89%,0.51%,0.26%,0.09%,0.01%,0.00%,0.00%,0.00%,26.28%,0.00%,44.79%,4.63%,0.53%
3096,0.00%,2.01%,0.11%,0.06%,0.03%,0.00%,0.00%,0.00%,0.00%,14.95%,0.00%,0.77%,19.27%,62.78%
312,0.02%,3.33%,0.13%,0.08%,0.10%,0.00%,0.00%,0.00%,0.00%,46.74%,0.00%,47.93%,1.39%,0.28%
3132,0.00%,0.01%,0.00%,0.00%,0.00%,99.98%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%
3141,0.00%,0.91%,22.26%,37.54%,30.82%,0.02%,0.00%,0.00%,0.00%,0.18%,0.00%,0.11%,5.52%,2.63%
3147,0.02%,8.00%,45.85%,2.12%,2.62%,28.57%,0.00%,0.00%,0.01%,2.24%,0.00%,0.17%,9.11%,1.30%
3152,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3153,0.05%,0.15%,0.80%,0.15%,0.34%,0.01%,0.00%,0.00%,55.16%,20.38%,0.00%,21.40%,0.19%,1.37%
316,0.00%,0.17%,41.20%,29.20%,18.05%,2.15%,0.00%,0.00%,0.00%,0.10%,0.00%,0.28%,1.61%,7.26%
317,0.00%,0.06%,10.64%,60.52%,18.37%,0.23%,0.00%,0.00%,0.00%,0.07%,0.00%,0.15%,0.31%,9.64%
3185,0.00%,0.13%,0.02%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,99.69%,0.00%,0.09%,0.00%
3187,0.01%,84.34%,0.46%,0.10%,0.69%,0.10%,0.00%,0.00%,0.15%,0.53%,0.02%,1.90%,6.41%,5.27%
3194,0.00%,1.15%,0.33%,0.12%,0.44%,0.01%,0.00%,0.00%,90.26%,6.26%,0.00%,0.01%,1.25%,0.18%
3195,0.00%,0.70%,0.32%,0.49%,0.12%,1.69%,0.00%,0.00%,0.57%,94.37%,0.00%,1.03%,0.42%,0.29%
3205,0.00%,92.83%,0.17%,0.26%,0.29%,0.64%,0.00%,0.00%,0.00%,4.76%,0.00%,0.06%,0.26%,0.73%
3222,0.00%,0.27%,7.37%,8.96%,80.03%,0.18%,0.00%,0.00%,0.00%,0.43%,0.00%,0.04%,0.98%,1.75%
3227,0.01%,3.99%,35.57%,20.35%,27.02%,0.22%,0.03%,0.04%,0.00%,7.53%,1.50%,0.32%,1.62%,1.80%
3230,0.00%,46.88%,11.54%,4.58%,1.67%,1.42%,0.01%,18.84%,0.00%,1.22%,0.03%,0.02%,12.13%,1.67%
324,0.00%,3.07%,6.29%,2.95%,7.10%,0.24%,0.00%,0.00%,0.00%,1.69%,0.00%,10.70%,33.41%,34.54%
3271,0.03%,2.93%,0.15%,2.36%,20.09%,0.08%,0.00%,0.00%,0.00%,0.74%,0.00%,0.11%,35.67%,37.83%
3275,0.00%,0.24%,1.72%,28.75%,68.04%,0.01%,0.00%,0.00%,0.00%,0.95%,0.00%,0.04%,0.19%,0.06%
3276,0.00%,0.34%,0.01%,0.77%,10.21%,82.61%,0.00%,0.00%,0.00%,5.47%,0.00%,0.08%,0.18%,0.32%
328,0.00%,0.05%,0.60%,13.28%,85.06%,0.02%,0.00%,0.00%,0.00%,0.11%,0.00%,0.02%,0.40%,0.47%
3293,53.44%,0.73%,0.13%,0.11%,0.22%,0.04%,43.22%,0.14%,0.31%,0.43%,0.00%,0.88%,0.25%,0.10%
3299,0.00%,7.21%,2.29%,0.82%,0.13%,0.01%,0.00%,0.00%,0.00%,69.69%,0.00%,0.93%,13.82%,5.08%
331,0.15%,0.33%,0.09%,0.31%,0.40%,0.01%,0.00%,0.00%,0.00%,97.20%,0.00%,0.78%,0.28%,0.46%
3323,0.01%,7.85%,0.65%,0.46%,0.35%,0.03%,0.00%,0.00%,0.00%,9.02%,0.00%,6.95%,59.92%,14.75%
3330,0.00%,1.76%,1.74%,87.08%,6.44%,0.07%,0.00%,0.00%,0.00%,0.61%,0.01%,0.20%,1.54%,0.55%
3339,0.00%,0.91%,9.47%,10.11%,63.78%,0.84%,0.00%,0.00%,0.00%,4.07%,0.00%,0.22%,3.44%,7.13%
3340,0.00%,0.21%,3.75%,41.07%,53.61%,0.15%,0.00%,0.00%,0.00%,0.44%,0.00%,0.02%,0.24%,0.51%
3345,0.00%,3.88%,0.84%,0.47%,0.41%,0.01%,0.00%,0.00%,0.00%,63.17%,0.00%,23.81%,5.79%,1.63%
3363,23.20%,12.65%,17.10%,23.27%,9.67%,1.19%,0.26%,0.13%,2.08%,1.65%,0.18%,0.38%,4.87%,3.37%
3364,10.17%,6.43%,11.45%,40.51%,19.54%,1.34%,0.07%,0.91%,4.54%,1.08%,0.08%,0.13%,1.57%,2.18%
3365,2.38%,55.90%,6.93%,5.46%,7.27%,0.96%,0.37%,0.02%,9.04%,1.27%,2.54%,0.72%,4.45%,2.70%
3367,0.00%,0.56%,0.01%,0.04%,0.02%,0.00%,0.00%,0.00%,0.00%,97.47%,0.00%,0.07%,0.72%,1.12%
3375,0.00%,0.82%,1.86%,4.10%,2.73%,89.86%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.12%,0.51%
3383,0.00%,8.56%,20.09%,54.35%,0.18%,0.12%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,7.51%,9.18%
3388,0.00%,1.96%,6.01%,8.24%,0.72%,0.02%,0.00%,0.00%,0.00%,1.03%,0.00%,1.01%,71.17%,9.83%
3398,0.00%,22.72%,6.57%,1.12%,6.34%,0.03%,0.00%,0.00%,0.00%,8.35%,0.00%,21.30%,20.70%,12.86%
3405,0.00%,0.19%,6.78%,4.62%,6.60%,0.01%,0.00%,0.00%,0.00%,78.68%,0.00%,0.46%,0.34%,2.32%
341,0.00%,0.44%,48.27%,39.36%,4.97%,0.04%,0.01%,0.10%,0.00%,3.67%,0.00%,1.14%,1.45%,0.56%
3440,0.00%,14.31%,56.29%,20.56%,3.23%,0.03%,0.00%,0.00%,0.00%,1.03%,0.00%,0.75%,3.66%,0.14%
3458,0.00%,0.18%,0.01%,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,98.07%,0.00%,1.57%,0.08%,0.06%
3468,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,98.93%,0.00%,1.05%,0.00%,0.00%
3469,0.00%,0.02%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,84.31%,0.00%,15.63%,0.02%,0.00%
348,0.00%,0.95%,12.29%,79.83%,6.01%,0.27%,0.00%,0.01%,0.00%,0.11%,0.00%,0.01%,0.21%,0.30%
3483,0.00%,0.32%,29.85%,49.91%,13.01%,1.48%,0.00%,0.00%,0.00%,0.41%,0.00%,0.21%,1.16%,3.66%
3486,6.21%,5.86%,1.91%,2.25%,2.08%,0.02%,0.00%,0.00%,0.00%,67.40%,0.00%,5.44%,1.56%,7.24%
3499,0.00%,1.12%,9.93%,66.47%,3.39%,0.01%,0.00%,0.00%,0.00%,10.97%,0.00%,0.04%,7.48%,0.58%
350,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3500,0.00%,1.23%,6.68%,18.62%,27.27%,0.46%,0.00%,0.00%,0.04%,5.98%,0.03%,0.25%,14.37%,25.07%
3509,0.00%,97.46%,0.07%,0.05%,0.14%,0.08%,0.00%,0.00%,0.00%,0.46%,0.00%,1.55%,0.08%,0.11%
3516,0.00%,9.77%,0.84%,2.98%,1.02%,0.07%,0.00%,0.00%,0.00%,3.55%,0.00%,0.37%,36.92%,44.46%
3525,99.89%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.09%,0.00%,0.00%,0.00%,0.01%
3532,0.00%,0.02%,7.23%,63.17%,29.26%,0.03%,0.00%,0.00%,0.00%,0.05%,0.00%,0.02%,0.13%,0.08%
356,99.99%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3570,0.00%,0.86%,0.34%,0.42%,0.23%,0.02%,0.00%,0.01%,0.00%,13.43%,0.00%,6.12%,14.65%,63.93%
3571,0.00%,40.01%,0.42%,0.63%,0.53%,0.08%,0.00%,0.00%,0.00%,27.35%,0.00%,11.87%,11.41%,7.70%
3582,0.00%,0.58%,17.97%,37.74%,26.98%,0.10%,0.00%,0.00%,0.00%,0.89%,0.00%,0.45%,11.25%,4.04%
3595,0.00%,0.28%,80.04%,13.30%,3.63%,0.37%,0.00%,0.00%,0.00%,0.43%,0.00%,0.02%,0.23%,1.71%
3599,0.00%,0.57%,0.27%,0.11%,0.14%,0.02%,0.00%,0.00%,0.00%,11.81%,0.00%,82.01%,3.76%,1.30%
3614,0.00%,11.83%,11.67%,14.93%,56.63%,3.07%,0.00%,0.00%,0.00%,0.13%,0.02%,0.06%,0.50%,1.15%
3650,0.00%,3.82%,28.19%,47.39%,12.92%,0.08%,0.00%,0.00%,0.00%,0.68%,0.00%,0.15%,4.93%,1.84%
3653,0.00%,0.01%,0.01%,0.00%,0.01%,99.71%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.05%,0.19%
3656,0.02%,0.96%,0.11%,0.11%,0.20%,0.01%,0.00%,0.00%,0.00%,26.32%,0.00%,70.44%,1.50%,0.32%
3674,0.00%,25.23%,0.99%,2.59%,1.39%,0.15%,0.00%,0.00%,0.00%,19.43%,0.00%,1.30%,25.66%,23.25%
3721,0.18%,0.45%,14.96%,2.91%,8.60%,8.26%,0.00%,0.00%,0.01%,0.33%,0.02%,45.88%,8.90%,9.50%
373,0.00%,3.03%,0.73%,5.06%,69.88%,0.07%,0.00%,0.00%,0.00%,4.09%,0.00%,13.65%,0.53%,2.96%
3733,0.00%,0.02%,0.30%,0.04%,0.00%,1.78%,0.00%,0.00%,0.01%,1.81%,0.00%,89.15%,6.64%,0.26%
3741,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3768,0.11%,22.88%,6.64%,1.41%,1.18%,0.07%,0.02%,0.10%,0.00%,51.22%,0.00%,0.21%,9.90%,6.26%
3775,0.00%,0.38%,4.21%,75.20%,15.06%,0.36%,0.00%,0.00%,0.00%,0.45%,0.00%,0.00%,4.12%,0.22%
3784,0.00%,1.24%,7.32%,79.34%,7.56%,0.09%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,3.35%,1.09%
3786,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3787,99.61%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.28%,0.00%,0.03%,0.00%,0.01%
3807,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3808,0.03%,0.03%,0.00%,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,96.35%,0.00%,3.25%,0.13%,0.18%
3820,0.00%,0.06%,0.05%,0.15%,0.08%,0.03%,0.00%,0.00%,0.40%,2.63%,0.00%,96.16%,0.23%,0.21%
3821,0.01%,1.61%,2.42%,27.97%,6.76%,0.20%,0.00%,0.00%,0.06%,1.50%,0.00%,0.19%,13.10%,46.17%
3823,0.00%,0.22%,0.08%,0.43%,0.18%,98.43%,0.00%,0.00%,0.00%,0.54%,0.00%,0.01%,0.03%,0.07%
3834,0.00%,1.83%,47.79%,5.07%,3.65%,0.09%,0.00%,0.00%,0.00%,3.40%,0.00%,1.43%,6.17%,30.55%
3842,0.00%,1.37%,20.36%,50.09%,1.26%,0.05%,0.00%,0.00%,0.00%,5.46%,0.00%,1.03%,13.43%,6.94%
3861,0.01%,7.90%,2.90%,0.30%,0.92%,0.04%,0.00%,0.00%,0.00%,51.80%,0.00%,6.33%,7.67%,22.13%
3871,0.00%,0.15%,0.00%,0.01%,0.01%,0.00%,0.00%,0.00%,0.00%,7.54%,0.00%,91.26%,0.10%,0.92%
3886,0.00%,0.01%,7.76%,5.53%,86.58%,0.02%,0.00%,0.00%,0.00%,0.02%,0.00%,0.01%,0.04%,0.02%
3898,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3899,99.98%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%
3906,0.00%,0.38%,2.91%,63.44%,1.39%,0.31%,0.00%,0.00%,0.00%,0.01%,0.00%,0.08%,0.25%,31.22%
3921,0.00%,30.67%,68.53%,0.14%,0.21%,0.25%,0.00%,0.00%,0.00%,0.06%,0.01%,0.00%,0.03%,0.10%
3922,0.00%,1.43%,0.65%,12.82%,6.21%,70.83%,0.02%,0.01%,0.00%,0.04%,0.01%,0.09%,2.04%,5.86%
3923,99.99%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3932,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
3941,0.00%,0.56%,7.16%,9.41%,77.69%,0.08%,0.00%,0.00%,0.00%,3.87%,0.00%,0.16%,0.53%,0.54%
3946,0.00%,2.77%,0.18%,0.08%,0.04%,0.00%,0.00%,0.00%,0.00%,1.85%,0.00%,0.53%,22.17%,72.39%
395,99.95%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.02%,0.00%
3950,0.00%,0.66%,63.37%,26.66%,2.74%,0.03%,0.00%,0.00%,0.00%,0.17%,0.00%,0.09%,2.27%,4.02%
3951,0.00%,0.49%,17.61%,54.52%,22.14%,0.03%,0.00%,0.00%,0.00%,0.21%,0.00%,0.05%,3.98%,0.97%
3969,0.00%,96.09%,0.03%,0.02%,0.01%,0.20%,0.00%,0.00%,0.00%,2.75%,0.00%,0.52%,0.30%,0.06%
3973,0.01%,0.89%,3.33%,11.25%,12.15%,0.47%,0.00%,0.00%,2.82%,24.00%,0.04%,0.63%,2.85%,41.58%
3978,0.00%,18.41%,11.76%,2.54%,3.94%,0.30%,0.00%,0.00%,0.10%,15.85%,0.01%,0.41%,43.65%,3.01%
3982,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,99.88%,0.11%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%
4005,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4034,0.00%,0.16%,1.45%,41.00%,54.48%,0.00%,0.00%,0.00%,0.00%,0.18%,0.00%,1.80%,0.14%,0.78%
4071,0.01%,1.54%,0.07%,0.08%,0.28%,0.00%,0.00%,0.00%,0.00%,97.24%,0.00%,0.02%,0.62%,0.14%
4079,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
411,0.00%,15.21%,9.69%,37.28%,9.97%,11.89%,0.00%,0.00%,0.00%,2.50%,0.00%,8.05%,3.57%,1.83%
4114,0.02%,1.17%,0.01%,0.19%,4.14%,0.08%,0.00%,0.00%,0.12%,0.16%,0.11%,0.07%,23.25%,70.68%
4118,0.00%,0.34%,38.83%,38.54%,19.74%,0.09%,0.00%,0.00%,0.00%,0.98%,0.00%,0.26%,0.26%,0.96%
412,0.00%,13.21%,6.18%,36.05%,16.31%,9.48%,0.00%,0.00%,0.00%,2.01%,0.00%,9.03%,3.42%,4.29%
4132,0.00%,22.68%,0.26%,0.59%,0.72%,0.05%,0.00%,0.00%,0.00%,7.81%,0.00%,14.65%,50.18%,3.05%
4134,0.00%,76.97%,8.00%,8.74%,2.92%,0.03%,0.00%,0.00%,0.00%,0.08%,0.00%,0.22%,0.86%,2.18%
4144,0.00%,0.20%,51.33%,30.36%,9.32%,0.02%,0.00%,0.00%,0.00%,0.06%,0.00%,0.03%,7.14%,1.53%
4146,0.00%,0.08%,2.58%,2.89%,93.39%,0.00%,0.00%,0.00%,0.00%,0.08%,0.00%,0.01%,0.18%,0.80%
4152,0.00%,0.04%,0.06%,0.19%,0.02%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.03%,99.60%
4156,0.00%,0.06%,2.85%,30.16%,66.46%,0.01%,0.00%,0.00%,0.00%,0.02%,0.00%,0.04%,0.03%,0.38%
4161,0.00%,0.84%,0.29%,0.05%,0.05%,0.02%,0.00%,0.00%,0.00%,12.56%,0.00%,83.40%,1.47%,1.31%
4164,0.00%,0.24%,46.01%,29.93%,20.06%,0.03%,0.00%,0.00%,0.00%,0.50%,0.00%,0.54%,0.80%,1.90%
4175,0.00%,0.26%,45.37%,34.54%,19.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.17%,0.13%
4183,0.88%,52.23%,0.51%,0.38%,0.39%,0.01%,0.00%,0.00%,0.00%,14.86%,0.00%,28.22%,0.82%,1.69%
4192,0.00%,8.88%,20.31%,15.48%,7.34%,0.17%,0.00%,0.00%,0.00%,5.97%,0.00%,0.69%,32.05%,9.11%
4206,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4218,0.00%,0.09%,0.35%,0.65%,3.28%,0.01%,0.00%,0.00%,0.00%,0.11%,0.00%,0.89%,0.53%,94.09%
4222,0.00%,0.78%,17.52%,36.15%,45.02%,0.01%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.15%,0.34%
4226,0.00%,1.30%,0.04%,0.05%,0.05%,0.00%,0.00%,0.00%,0.00%,55.54%,0.00%,40.87%,1.08%,1.07%
4227,0.00%,4.07%,0.58%,0.27%,0.92%,0.03%,0.00%,0.00%,0.00%,64.51%,0.00%,5.52%,4.22%,19.88%
423,0.00%,0.54%,0.45%,0.03%,0.02%,0.02%,0.00%,0.00%,0.00%,10.96%,0.00%,87.71%,0.10%,0.17%
4230,0.00%,0.58%,20.04%,11.26%,40.58%,0.14%,0.00%,0.00%,0.00%,0.17%,0.00%,0.06%,7.87%,19.30%
4240,0.00%,8.38%,5.09%,6.68%,6.20%,0.06%,0.00%,0.00%,3.53%,66.84%,0.01%,0.08%,1.10%,2.02%
4241,0.00%,0.36%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,98.29%,0.01%,1.21%,0.11%
4254,0.06%,22.78%,0.43%,0.35%,10.85%,9.95%,0.00%,0.00%,0.14%,1.34%,0.00%,41.51%,10.10%,2.48%
4260,0.00%,10.34%,2.58%,2.05%,1.74%,0.09%,0.00%,0.00%,0.00%,8.82%,0.00%,1.01%,34.18%,39.20%
427,0.00%,0.02%,72.54%,26.67%,0.24%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.12%
4287,99.99%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,0.00%,0.00%,0.00%
43,0.01%,8.12%,37.41%,0.29%,40.28%,10.28%,0.00%,0.00%,0.18%,1.65%,0.01%,0.04%,1.00%,0.74%
4318,0.00%,0.45%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.11%,0.00%,98.17%,0.15%,0.09%
4326,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
4329,0.00%,0.33%,52.03%,28.15%,18.38%,0.01%,0.00%,0.00%,0.00%,0.06%,0.00%,0.02%,0.78%,0.23%
4334,0.26%,1.45%,1.07%,0.07%,0.11%,0.00%,95.64%,0.00%,0.00%,1.20%,0.01%,0.10%,0.02%,0.07%
4342,0.00%,4.34%,1.11%,0.27%,0.24%,0.01%,0.01%,0.00%,0.00%,5.31%,0.00%,87.49%,0.50%,0.71%
4345,0.02%,52.24%,6.09%,4.71%,5.33%,0.05%,0.00%,0.01%,0.00%,25.55%,0.00%,0.70%,5.04%,0.27%
4354,0.00%,30.01%,0.16%,0.20%,0.26%,0.00%,0.00%,0.00%,0.00%,30.81%,0.00%,38.27%,0.13%,0.15%
4361,0.00%,0.02%,0.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.85%,0.00%,91.40%,0.46%,0.25%
4363,0.00%,0.14%,18.70%,19.32%,55.12%,0.01%,0.00%,0.00%,0.00%,2.02%,0.00%,0.14%,0.67%,3.88%
4364,0.00%,0.03%,13.80%,44.80%,39.54%,0.02%,0.00%,0.00%,0.00%,0.36%,0.00%,0.11%,0.81%,0.52%
