SitID,lng,lat
113025,-111.059374,55.993545
113027,-110.954989,56.004385
113028,-111.007164,56.051729
113034,-111.137677,56.037078
113035,-111.222427,56.05171
113040,-111.320389,55.99354
113044,-111.333199,56.015445
113048,-111.274631,56.048085
113051,-111.483457,55.98631
113052,-111.529223,56.007983
113054,-111.477012,56.03346
113055,-111.450907,56.0517
113059,-111.607541,56.040678
113061,-111.679409,56.048088
113063,-111.999085,56.007964
113064,-111.933582,56.007968
113066,-111.999089,56.051684
113067,-112.155699,56.00796
113069,-112.077397,56.051677
113070,-112.155701,56.05168
113074,-112.416723,55.993506
113078,-112.390571,56.05167
113084,-112.625532,56.004325
113085,-112.547273,56.022564
113087,-112.52765,56.051639
113090,-112.782154,56.004333
113091,-112.684206,56.007939
113094,-112.886559,56.022579
113103,-112.860457,56.06611
113104,-113.023512,56.022566
113106,-113.121478,56.022553
113107,-113.017067,56.037016
113109,-113.095375,56.062491
113110,-113.290905,55.997058
113112,-113.212597,56.011539
113114,-113.225889,56.033398
113115,-113.206231,56.062484
113117,-113.336738,55.993454
113135,-113.415047,56.004291
113195,-113.408601,56.033377
113198,-113.330294,56.033376
113204,-113.473619,55.989834
113212,-113.513018,56.018932
113219,-113.467257,56.03337
113227,-113.747895,56.007897
113240,-113.832646,56.007904
113241,-113.780437,56.007892
113244,-113.773963,56.036974
113245,-113.800068,56.051611
113248,-114.141763,56.041526
113249,-114.245832,56.005302
113252,-114.193795,56.037992
113253,-114.167769,56.063443
113254,-114.336639,56.049011
113255,-114.486449,56.005292
113256,-114.61056,56.023534
113795,-110.204491,56.091657
113796,-110.224134,56.138994
113797,-110.406792,56.095279
113798,-110.387133,56.149838
113800,-110.59597,56.095271
113801,-110.550124,56.120751
113804,-110.667844,56.080813
113808,-110.726503,56.120745
113810,-110.641736,56.12073
113816,-110.824475,56.109918
113817,-110.902795,56.124385
113818,-110.798364,56.12074
113819,-110.876673,56.153476
113820,-110.830895,56.149855
113821,-111.059375,56.091642
113822,-110.981122,56.09165
113823,-110.981108,56.135362
113825,-110.961456,56.15706
113827,-111.137678,56.095248
113828,-111.137679,56.124333
113829,-111.22243,56.138965
113830,-111.379042,56.091628
113834,-111.274632,56.091622
113836,-111.274634,56.13534
113840,-111.300737,56.1498
113843,-111.45091,56.10987
113844,-111.529228,56.106259
113847,-111.535676,56.138954
113849,-112.031642,56.077143
113851,-111.914327,56.09522
113853,-111.97299,56.124313
113855,-111.999098,56.13894
113857,-112.109945,56.135328
113859,-112.312257,56.095219
113861,-112.214352,56.135313
113866,-112.47538,56.149749
113867,-112.423091,56.149768
113868,-112.370801,56.149765
113869,-112.521174,56.08073
113871,-112.658162,56.077136
113873,-112.677825,56.080745
113874,-112.788597,56.109836
113875,-112.70397,56.124287
113878,-112.919103,56.095202
113880,-112.945204,56.10983
113882,-113.017067,56.091573
113884,-113.101818,56.124274
113885,-113.023509,56.135293
113887,-113.258436,56.084337
113888,-113.219443,56.09157
113889,-113.258434,56.113422
113890,-113.199783,56.135286
113892,-113.304195,56.080705
113895,-113.336736,56.120632
113897,-113.330291,56.138875
113905,-113.66962,56.138885
113907,-113.800051,56.091574
113910,-113.989217,56.077438
113911,-114.018088,56.077553
113913,-114.148195,56.154158
113914,-114.226239,56.150729
113915,-114.330296,56.107178
113916,-114.440698,56.128862
114300,-110.167132,56.197259
114301,-110.167132,56.219164
114303,-110.417225,56.179035
114304,-110.469917,56.19365
114305,-110.62146,56.164559
114306,-110.634389,56.182619
114308,-110.634389,56.215318
114310,-110.601625,56.215334
114315,-110.753258,56.182635
114317,-110.779588,56.211703
114319,-110.674192,56.226353
114321,-110.70708,56.240813
114330,-110.937512,56.215286
114339,-110.950543,56.219075
114354,-110.83226,56.240788
114355,-111.010095,56.171816
114358,-111.042991,56.193676
114361,-110.990255,56.211735
114377,-111.042992,56.237213
114381,-111.23384,56.179047
114382,-111.174674,56.211752
114388,-111.35899,56.193687
114389,-111.391821,56.197293
114391,-111.339162,56.222772
114393,-111.418152,56.240816
114394,-111.55623,56.182671
114396,-111.444481,56.190111
114398,-111.464312,56.226388
114399,-111.556232,56.226386
114400,-111.622308,56.182652
114402,-111.622309,56.226368
114404,-111.721144,56.240814
114406,-111.872233,56.182651
114408,-111.793235,56.182657
114409,-111.773811,56.226367
114410,-111.852809,56.226374
114413,-111.997491,56.193673
114414,-111.938314,56.208117
114415,-112.18183,56.211726
114419,-112.28718,56.226363
114420,-112.333356,56.24081
114423,-112.471492,56.182627
114424,-112.418878,56.193633
114427,-112.392533,56.208068
114429,-112.438683,56.23719
114431,-112.682127,56.211692
114432,-112.550525,56.226345
114434,-112.682148,56.237171
114438,-112.728306,56.193659
114440,-112.734821,56.208113
114442,-112.701974,56.222719
114443,-112.761177,56.22275
114451,-112.860036,56.226339
114453,-113.123426,56.211711
114476,-113.478794,56.164543
114497,-113.52505,56.193677
114498,-113.636833,56.204496
114503,-114.176404,56.219346
114504,-114.268765,56.230155
114753,-110.410724,56.284539
114754,-110.410724,56.302605
114755,-110.562277,56.255447
114756,-110.601627,56.266279
114758,-110.766229,56.255438
114761,-110.917774,56.251822
114768,-110.911288,56.313614
114772,-111.023154,56.284543
114773,-111.075837,56.284539
114779,-111.062829,56.313628
114783,-111.260172,56.269901
114784,-111.240261,56.269911
114789,-111.385322,56.269914
114795,-111.385323,56.295385
114799,-111.391826,56.313629
114801,-111.306332,56.320854
114805,-111.464318,56.306455
114810,-111.674978,56.269911
114811,-111.608901,56.280923
114819,-111.635235,56.317241
114822,-111.661568,56.317242
114829,-111.701311,56.328072
114833,-111.773811,56.266292
114834,-111.793235,56.288157
114836,-111.766901,56.291762
114838,-111.859314,56.317237
114842,-112.214596,56.306413
114843,-112.20167,56.331666
114844,-112.267267,56.248262
114847,-112.346277,56.291747
114850,-112.38603,56.255417
114855,-112.445198,56.288142
114857,-112.392528,56.295348
114861,-112.445198,56.324454
114862,-112.576862,56.248216
114864,-112.682169,56.251812
114865,-112.616539,56.291775
114869,-112.728336,56.251829
114871,-112.728349,56.310001
114872,-112.807359,56.309997
114873,-112.860037,56.251811
114879,-112.860039,56.313592
114887,-113.38685,56.25545
114892,-113.623906,56.324461
114893,-113.571226,56.328085
114896,-113.683088,56.28455
114899,-113.913633,56.284501
114900,-113.814782,56.298958
114902,-113.966309,56.251802
114903,-114.07103,56.324632
115253,-110.917796,56.342703
115254,-110.937638,56.342693
115257,-110.944141,56.375398
115261,-111.062832,56.346329
115268,-111.029655,56.3682
115282,-110.970492,56.415334
115284,-111.233846,56.349941
115293,-111.194505,56.382654
115297,-111.128474,56.382639
115444,-111.312841,56.357165
115445,-111.292953,56.397262
115447,-111.299858,56.397263
115460,-111.477241,56.357175
115465,-111.694813,56.371791
115468,-111.81315,56.3718
115469,-111.753981,56.38262
115476,-112.274176,56.33547
115480,-112.524238,56.371795
115483,-112.583407,56.379021
115484,-112.576911,56.415341
115502,-113.103589,56.371769
115513,-113.472371,56.386223
115514,-113.571226,56.339105
115515,-113.61049,56.408102
115516,-113.498709,56.411703
115517,-113.781939,56.382632
115521,-113.854452,56.41173
116092,-110.331681,56.469869
116104,-110.990316,56.469936
116105,-110.970459,56.502615
116121,-111.220865,56.440821
116123,-111.247215,56.451868
116126,-111.385325,56.444415
116128,-111.306368,56.488133
116129,-111.385326,56.488133
116131,-111.615815,56.422773
116132,-111.865821,56.429959
116138,-112.372309,56.451822
116140,-112.497903,56.440823
116143,-112.623023,56.426381
116145,-112.623011,56.462688
116146,-112.550658,56.484555
116161,-113.281482,56.484493
116163,-113.433024,56.426339
116164,-113.439526,56.444402
116165,-113.446027,56.502545
116166,-113.334167,56.498933
116167,-113.518544,56.444413
116168,-113.551384,56.498974
116169,-113.860954,56.469899
116436,-111.072188,56.520778
116437,-110.978952,56.54264
116438,-111.032161,56.542654
116439,-111.045659,56.575353
116443,-110.992443,56.582582
116445,-111.397668,56.531643
116447,-111.324512,56.575338
116449,-111.490449,56.542693
116451,-111.463886,56.553514
116455,-111.690031,56.546309
116458,-112.354526,56.531587
116462,-112.434267,56.531575
116464,-112.434262,56.575316
116468,-112.613836,56.54982
116514,-113.078999,56.575288
116516,-113.398019,56.52796
116517,-113.371434,56.531562
116519,-113.45119,56.571678
116521,-113.530945,56.560645
116522,-113.923167,56.513653
117107,-110.394289,56.611735
117108,-110.985609,56.608043
117109,-111.038743,56.600831
117111,-111.085315,56.611656
117114,-111.078705,56.644353
117119,-111.198275,56.629919
117122,-111.198275,56.629919
117198,-111.218191,56.662624
117203,-111.377662,56.626304
117208,-111.404296,56.637147
117211,-111.583714,56.611696
117212,-111.497509,56.622507
117216,-111.510579,56.655382
117217,-111.470846,56.669821
117219,-111.789818,56.629898
117220,-111.836091,56.651585
117221,-112.068776,56.677001
117228,-112.1951,56.662552
117229,-112.161971,56.680632
117230,-112.354535,56.618854
117233,-112.514076,56.618849
117234,-112.434276,56.618862
117235,-112.434344,56.662564
117245,-112.573839,56.615212
117248,-112.600459,56.677
117249,-112.806601,56.607986
117255,-112.859765,56.644279
117256,-112.780008,56.644294
117259,-112.7334,56.676979
117263,-112.992682,56.60437
117276,-112.91293,56.615207
117278,-112.9661,56.658927
117279,-113.01927,56.676974
117283,-113.125607,56.629844
117286,-113.291679,56.604373
117287,-113.23851,56.633451
117288,-113.211925,56.662522
117293,-113.537429,56.64428
117656,-111.091864,56.698897
117661,-111.098732,56.738819
117663,-111.065175,56.753458
117674,-111.238154,56.70611
117694,-111.158317,56.731595
117705,-111.251231,56.760646
117706,-111.198062,56.764269
117770,-111.2979,56.706133
117792,-111.344488,56.749881
117795,-111.370996,56.760698
117797,-111.317854,56.764305
117803,-111.490559,56.720738
117804,-111.563675,56.731573
117810,-111.483988,56.760678
117812,-111.723184,56.684449
117813,-111.7432,56.706117
117817,-111.796369,56.684442
117820,-111.882671,56.749829
117821,-111.876105,56.757057
117825,-112.195118,56.706097
117826,-112.115372,56.706098
117827,-112.115368,56.74981
117829,-112.321472,56.706098
117830,-112.274869,56.706091
117831,-112.274865,56.749803
117834,-112.434379,56.70609
117835,-112.434376,56.749802
117838,-112.726841,56.706061
117839,-112.866328,56.731529
117844,-113.025834,56.713504
117845,-113.025834,56.760606
118059,-111.038598,56.771749
118060,-111.065171,56.782534
118062,-110.998993,56.793382
118065,-111.105283,56.815208
118067,-110.998998,56.837097
118071,-111.151868,56.771737
118113,-111.171483,56.786149
118119,-111.131859,56.833451
118121,-111.238168,56.844314
118135,-111.324437,56.808002
118143,-111.297909,56.82243
118147,-111.37092,56.83347
118153,-111.297884,56.8479
118158,-111.483877,56.789771
118167,-111.523995,56.837106
118169,-111.483884,56.84794
118177,-111.802912,56.793368
118183,-112.195109,56.793347
118185,-112.348048,56.79334
118186,-112.274859,56.789722
118188,-112.361171,56.83705
118189,-112.51413,56.793337
118191,-112.434369,56.837046
118192,-112.514126,56.837049
118193,-112.673659,56.804346
118195,-112.706811,56.851493
118198,-112.766472,56.833425
118199,-113.025834,56.793301
118209,-113.099022,56.807948
118211,-113.105585,56.822399
118214,-113.105584,56.855138
118412,-111.122431,56.859091
118415,-111.155796,56.859097
118422,-111.289875,56.928155
118424,-111.323678,56.86998
118436,-111.397184,56.899074
118475,-111.303494,56.938996
118481,-111.497932,56.877201
118593,-111.77269,56.902643
118612,-111.786352,56.89542
118615,-111.786353,56.902646
118621,-112.034526,56.891823
118629,-112.034527,56.931745
118632,-112.228942,56.880799
118634,-112.135257,56.928133
118639,-112.296297,56.924515
118640,-112.376823,56.924516
118642,-112.457348,56.880797
118643,-112.45735,56.92451
118644,-112.537877,56.924511
118645,-112.6184,56.862709
118646,-112.698927,56.880789
118647,-112.651872,56.895426
118651,-112.779469,56.891803
118653,-112.77947,56.924498
118871,-111.182603,56.957232
118874,-111.289936,56.968066
118879,-111.216452,57.000765
118880,-111.162814,57.000756
119100,-111.558226,56.946364
119122,-111.551545,56.968038
119210,-111.524732,56.97545
119859,-111.745869,56.946418
119889,-111.766152,56.997123
119918,-111.665411,56.989915
120031,-111.752906,57.004581
120225,-111.887078,56.946422
120233,-111.906879,56.975498
120236,-111.779731,56.989893
120249,-112.376824,56.96805
120252,-112.45735,56.968043
120253,-112.45735,57.011757
120254,-112.537879,57.011758
120255,-112.618406,56.968036
120258,-112.618407,57.011752
120259,-112.69893,57.011748
120264,-112.752616,56.964406
120267,-112.752616,57.01173
120272,-112.947154,56.949951
120274,-112.994206,56.98265
120276,-112.947153,57.022566
120430,-110.954819,57.069919
120436,-110.981649,57.055289
120439,-111.062133,57.077171
120442,-111.055508,57.10264
120445,-110.994811,57.113463
120446,-111.169435,57.04086
120449,-111.142616,57.055298
120450,-111.169434,57.069942
120453,-111.142615,57.084379
120459,-111.397184,57.033641
120484,-111.444285,57.062762
120522,-111.310159,57.10624
120525,-111.464496,57.040852
120723,-111.578399,57.073568
120766,-111.457841,57.106271
121048,-111.692226,57.069953
121229,-111.699264,57.091863
121295,-111.726077,57.10627
121368,-111.920545,57.0589
121393,-111.933714,57.069911
121397,-111.806557,57.087993
121425,-111.813179,57.109851
121444,-111.940757,57.058892
121454,-112.698931,57.05528
121457,-112.698929,57.098995
121602,-110.927985,57.157168
121605,-110.927984,57.171618
121607,-110.934605,57.200702
121608,-110.907776,57.200709
121613,-111.028677,57.142557
121679,-111.42397,57.124493
121755,-111.417409,57.153575
121991,-111.471075,57.128142
121999,-111.504535,57.135376
122040,-111.504529,57.164464
122094,-111.52472,57.193536
122145,-111.772749,57.128114
122157,-111.652289,57.13896
122166,-111.705867,57.153601
122201,-111.752866,57.186298
122210,-111.799506,57.124481
122219,-111.80655,57.128092
122238,-111.913912,57.135312
122283,-111.806559,57.179073
122287,-111.887071,57.179078
122289,-112.001061,57.128096
122290,-112.034527,57.142545
122293,-111.947375,57.167998
122294,-112.034524,57.182645
122297,-112.215779,57.142547
122298,-112.162098,57.13894
122300,-112.215778,57.168016
122301,-112.141884,57.175243
122303,-112.276089,57.12447
122307,-112.397029,57.189861
122309,-112.457343,57.142533
122314,-112.732386,57.193451
122326,-112.765786,57.167984
122499,-110.856482,57.215473
122502,-110.856481,57.229922
122505,-110.985172,57.20821
122555,-111.025622,57.237367
122595,-111.10686,57.258994
122616,-111.012245,57.280847
122781,-111.18141,57.288073
122903,-111.458807,57.266428
122982,-111.567153,57.226294
123024,-111.546636,57.237358
123262,-111.553745,57.277231
123293,-111.608078,57.284439
123417,-111.783822,57.24448
123424,-111.756773,57.258947
123442,-111.783831,57.266383
123465,-111.635236,57.29162
123468,-111.851678,57.208217
123472,-111.905838,57.222673
123506,-111.797525,57.258929
123528,-111.919204,57.277217
123554,-112.04124,57.222672
123555,-111.97337,57.237333
123557,-111.993759,57.2736
123561,-112.277895,57.233488
123573,-112.332065,57.233496
123579,-112.318773,57.251736
123598,-112.460873,57.269969
123603,-112.738302,57.208192
123771,-110.985163,57.295515
123773,-111.039323,57.295531
123819,-111.127246,57.339003
123851,-111.032214,57.357257
123878,-111.113454,57.375315
123898,-111.269334,57.302705
123922,-111.188094,57.317157
123973,-111.255959,57.349852
123982,-111.188093,57.339013
124052,-111.262646,57.375319
124115,-111.465408,57.320748
124208,-111.3168,57.357241
124232,-111.458812,57.37169
124239,-111.310117,57.368075
124271,-111.533343,57.295518
124438,-111.485879,57.309912
124516,-111.61476,57.331756
124582,-111.621412,57.371676
124607,-111.655238,57.299042
124671,-111.729638,57.317127
124779,-111.635164,57.346193
124811,-111.641788,57.378901
124831,-111.925806,57.295503
124843,-111.885434,57.32816
124851,-111.81089,57.346204
124862,-111.912511,57.375298
124871,-111.993754,57.331761
124873,-111.966673,57.342588
124874,-111.959986,57.357216
124876,-112.020833,57.360848
124877,-112.244186,57.31352
124878,-112.162921,57.331764
124880,-112.135841,57.35722
124881,-112.189999,57.360849
124884,-112.325459,57.295494
124885,-112.37963,57.320739
124888,-112.379632,57.353657
124891,-112.582907,57.328133
124892,-112.460875,57.35364
124893,-112.542117,57.353657
124894,-112.582908,57.357213
125051,-110.883548,57.419037
125058,-110.883548,57.448117
125061,-110.937696,57.448113
125065,-110.910623,57.462567
125069,-111.073084,57.382729
125085,-111.127245,57.41902
125115,-111.127246,57.4481
125119,-111.100167,57.462561
125150,-111.248855,57.382728
125199,-111.154326,57.407998
125235,-111.154327,57.437079
125256,-111.458856,57.407995
125266,-111.458868,57.4154
125280,-111.458915,57.44448
125295,-111.628091,57.389922
125345,-111.608055,57.411793
125373,-111.519679,57.444492
125393,-111.614763,57.466167
125421,-111.770429,57.407988
125449,-111.641788,57.397152
125483,-111.722936,57.426251
125525,-111.756721,57.451705
125537,-111.675551,57.462564
125548,-111.9258,57.404373
125556,-111.837948,57.426235
125562,-111.9258,57.451697
125564,-111.804159,57.462529
125565,-111.973357,57.386303
125569,-112.29837,57.386296
125570,-112.433793,57.415364
125572,-112.542117,57.411815
125697,-110.971453,57.477179
125702,-111.025612,57.480802
125704,-111.03932,57.480806
125706,-111.127248,57.477181
125722,-111.154329,57.477178
125751,-111.608076,57.469961
125804,-111.587691,57.495258
125811,-111.57399,57.50628
125816,-111.614772,57.506274
125829,-111.641834,57.469957
125876,-111.655108,57.499075
125896,-111.736269,57.50626
125902,-111.770433,57.517086
125908,-111.804164,57.480771
125910,-111.925802,57.484389
125914,-111.939597,57.524299
125915,-111.804185,57.517076
125916,-111.878756,57.546171
125918,-112.068308,57.477164
125922,-112.041231,57.524308
126027,-111.130949,57.568022
126031,-111.185658,57.568013
126033,-111.205838,57.5971
126034,-111.260546,57.597102
126035,-111.315333,57.597069
126036,-111.404533,57.568006
126039,-111.56158,57.582465
126043,-111.623413,57.597074
126048,-111.732885,57.597088
126051,-111.684914,57.629772
126055,-111.958509,57.55719
126057,-111.86968,57.58985
126060,-111.931153,57.618926
126063,-112.074699,57.593455
126064,-112.006472,57.607893
126066,-112.033832,57.640592
126068,-112.232092,57.575202
126069,-112.21149,57.607892
126070,-112.156775,57.60788
126071,-112.259443,57.615337
126073,-112.402958,57.578806
126074,-112.327571,57.578796
126076,-112.348253,57.622509
126151,-111.937914,57.709769
126152,-112.115907,57.651599
126154,-111.992628,57.680678
126156,-112.033834,57.687913
126157,-112.019989,57.727826
126160,-112.238843,57.677064
126161,-112.259441,57.70975
126162,-112.170623,57.724197
126231,-111.931161,57.749686
126234,-111.965278,57.807827
126235,-112.088545,57.731617
126236,-112.013236,57.771529
126237,-112.088554,57.77153
126238,-112.04735,57.796999
126239,-112.129423,57.796978
126240,-112.266195,57.753273
126241,-112.184135,57.771518
126243,-112.266201,57.793366
126244,-112.184139,57.807817
141727,-110.803309,54.811402
141732,-111.184726,54.829658
141733,-111.718675,54.767736
141734,-111.737853,54.811292
141736,-112.277768,54.770993
141799,-111.038422,54.862358
141802,-111.070126,54.887816
141803,-110.962152,54.913311
141805,-111.044628,54.913315
141807,-111.184725,54.862363
141809,-111.153019,54.905916
141810,-111.102157,54.909749
141811,-111.222627,54.920527
141856,-110.561495,54.942407
141857,-110.606139,54.942385
141860,-110.60614,54.985939
141861,-110.580718,55.015046
141863,-110.701562,54.942413
141867,-110.663184,54.971501
141869,-110.682404,54.985963
141873,-110.67612,55.018671
141875,-110.790326,54.956863
141876,-110.834992,54.985963
141877,-110.873301,55.015052
141878,-110.784125,55.015042
141879,-111.368976,55.00056
141880,-111.489856,55.004181
141885,-111.820535,55.014777
141959,-110.549018,55.05878
141960,-110.606138,55.091469
141961,-110.54274,55.102326
141962,-110.714024,55.044149
141963,-110.6507,55.05878
141964,-110.764891,55.073221
141966,-110.707822,55.102332
141967,-110.771565,55.047743
141968,-110.815758,55.073233
141969,-110.854144,55.105988
141970,-110.796998,55.105977
141983,-114.418311,55.063318
142032,-110.566844,55.164558
142033,-110.579935,55.197258
142035,-110.766117,55.179173
142039,-111.330216,55.153758
142042,-112.170023,55.131862
142103,-111.509713,55.237405
142105,-112.298231,55.277311
142113,-114.197467,55.284912
142210,-113.721031,55.346426
142218,-114.620656,55.288691
142291,-110.657027,55.382806
142294,-110.894335,55.422752
142298,-110.964929,55.397295
142461,-110.507031,55.608242
142465,-111.406495,55.626266
142533,-110.384025,55.640904
142534,-110.384021,55.717145
142535,-110.539301,55.644519
142536,-110.507031,55.666418
142539,-110.623253,55.684427
142543,-110.642824,55.637328
142544,-110.649135,55.66642
142545,-110.733569,55.684456
142546,-110.688196,55.684456
142549,-110.791725,55.669992
142555,-111.412876,55.695513
142696,-110.455262,55.771691
142697,-110.610549,55.749833
142699,-110.545605,55.757255
142701,-110.616938,55.77169
142704,-110.539294,55.771708
142706,-110.726779,55.728177
142715,-111.231745,55.78284
142716,-112.020649,55.782765
142889,-110.432894,55.819041
142890,-110.458996,55.815428
142892,-110.71361,55.829879
142895,-110.758964,55.862569
142899,-110.870237,55.815431
142906,-110.883156,55.877174
142907,-110.902819,55.887995
142910,-111.013691,55.818993
143069,-113.513008,55.935277
143181,-110.693952,56.062572
143200,-112.070951,56.022589
143229,-113.473623,56.000676
143346,-111.946878,56.080776
143347,-113.480468,56.087934
143455,-110.46341,56.164565
143463,-111.154843,56.182663
143467,-113.472371,56.208101
143468,-113.399776,56.215347
143470,-113.584153,56.244442
143471,-113.69642,56.237223
143555,-110.601627,56.298977
143561,-110.917792,56.328065
143566,-111.516981,56.2954
143613,-113.584153,56.28816
143685,-110.937639,56.346308
143689,-111.602481,56.342704
143700,-111.734145,56.342697
143717,-111.628817,56.382632
143720,-112.326844,56.335468
143816,-111.003329,56.426378
143826,-111.800156,56.506142
143828,-112.306985,56.426341
143829,-112.300495,56.484512
143831,-112.741243,56.477097
143944,-111.596702,56.575402
143945,-111.896133,56.560677
144274,-111.610348,56.822452
144275,-111.696596,56.851563
144276,-111.616905,56.844314
144283,-112.653631,56.85151
144285,-112.939516,56.778869
144377,-111.102138,56.902674
144378,-111.048475,56.931765
144389,-112.732399,56.924487
144391,-112.752615,56.866323
144392,-112.833169,56.935341
144479,-111.518125,57.029842
144533,-111.806568,57.01899
144547,-112.048124,56.997134
144548,-111.974229,56.997129
144700,-111.712505,57.033677
144742,-111.967597,57.07715
144744,-112.054745,57.095396
144750,-112.893473,57.055255
144809,-111.202869,57.157194
144812,-111.256505,57.17525
144816,-111.202866,57.189888
144820,-111.27008,57.193488
144873,-111.161023,57.211837
144901,-111.208492,57.244549
145017,-110.876865,57.335409
145095,-112.02083,57.42262
153250,-111.629538,54.855083
153251,-111.725,54.898593
153271,-110.30106,54.956857
153272,-110.371054,55.004218
153283,-111.000449,54.971505
153284,-111.070063,55.004192
153285,-111.102163,54.956865
153286,-111.171774,55.004212
153287,-111.222626,55.018648
153340,-111.133869,55.029691
153421,-112.817309,55.248211
153423,-113.195557,55.25543
153497,-114.146195,55.295921
153498,-114.261703,55.292318
153563,-113.304522,55.397258
153654,-113.502398,55.462816
153655,-113.51518,55.477211
153892,-114.153355,55.735733
153893,-114.269858,55.739367
153895,-114.230835,55.775687
154004,-111.529225,55.877189
154011,-113.499793,55.855242
154013,-113.50656,55.869877
154104,-110.328487,55.960848
154107,-111.646455,55.931749
154123,-113.623867,55.902565
154224,-110.452552,56.011621
154227,-110.791912,55.989922
154231,-111.587881,56.022605
154233,-111.744505,55.997128
154240,-112.234008,56.066128
154248,-113.728232,56.033377
154249,-113.695712,56.036996
154350,-111.568144,56.095221
154352,-111.594249,56.09523
154354,-111.80992,56.07717
154360,-111.757721,56.091613
154362,-111.875012,56.102667
154366,-112.181804,56.080757
154369,-112.129601,56.109856
154449,-110.595124,56.328064
154450,-110.759708,56.295365
154452,-110.746696,56.328068
154453,-110.67416,56.328062
154454,-110.812414,56.298961
154541,-110.812406,56.389859
154602,-111.529905,56.488148
154643,-111.583689,56.542708
154644,-112.553795,56.571676
154649,-113.318263,56.564265
154743,-111.9027,56.717121
154815,-112.06877,56.778892
154816,-112.009038,56.815221
154817,-111.942324,56.851532
154820,-113.058897,56.844244
154995,-112.839795,56.953583
155056,-112.343356,57.091836
155099,-112.571341,57.124459
155247,-111.296415,57.269999
155253,-111.310127,57.211831
155271,-111.316805,57.24453
155276,-111.41838,57.240933
155310,-112.217088,57.386315
163611,-111.445246,54.826009
163612,-111.508948,54.844056
163614,-111.616965,54.844075
163770,-114.27434,55.164948
163809,-114.011722,55.241381
163860,-114.114225,55.310387
163919,-114.16551,55.430349
163923,-114.601357,55.375989
163925,-114.627008,55.376039
163985,-110.429389,55.495458
163986,-110.461659,55.535373
163993,-114.276233,55.463197
164140,-111.910829,55.688073
164142,-111.923931,55.713549
164144,-112.0661,55.637306
164148,-114.276241,55.699436
164300,-113.330292,55.866082
164301,-114.005283,55.877539
164434,-111.764162,55.960823
164440,-114.141774,55.907135
164510,-110.909229,56.040725
164513,-110.791943,56.066172
164514,-111.86212,56.022598
164516,-111.816364,56.051697
164519,-111.829172,56.062535
164526,-113.728237,56.026151
164584,-111.620356,56.124323
164585,-111.587888,56.138945
164610,-111.622307,56.160946
164968,-113.045855,56.749766
165065,-111.310131,56.946401
165137,-111.350559,57.000765
165157,-111.417467,57.019005
165287,-111.336977,57.175252
165319,-112.437124,57.197077
165424,-112.420416,57.22626
165436,-112.474582,57.349809
170597,-110.409904,55.633496
170632,-110.409898,55.720758
170644,-112.007948,55.666426
170722,-110.429383,55.786335
170730,-112.279401,55.78999
171451,-111.098711,56.767886
171529,-111.316688,57.1971
177967,-110.32309,55.131831
178062,-110.425756,55.280923
178063,-110.335688,55.280922
178128,-110.605642,55.339077
178147,-113.099368,55.295544
178196,-114.280686,55.375952
178197,-114.178083,55.397648
178238,-110.507028,55.517139
178239,-110.591062,55.539001
178271,-113.580044,55.506278
178311,-112.428341,55.615494
178312,-112.40878,55.626334
178313,-112.945921,55.557291
178371,-111.626204,55.673624
178435,-112.033827,55.757251
178437,-112.040214,55.78634
178517,-111.594247,55.891632
178521,-112.044856,55.826208
178522,-112.0902,55.86253
178524,-112.358074,55.866118
178525,-114.356312,55.845413
178589,-111.144131,55.913513
178594,-111.672561,55.902661
178601,-111.776972,55.931739
178604,-111.966537,55.913487
178747,-111.091919,56.04809
178895,-111.796713,56.120706
178957,-110.825709,56.164528
179246,-111.410843,57.04809
179250,-111.464495,57.051695
179253,-112.403666,57.055284
179266,-112.463965,57.200698
179350,-112.46087,57.222645
179351,-112.460873,57.284419
183527,-114.236063,55.397644
184098,-111.021636,57.164412
184128,-111.088954,57.186265
184130,-111.115783,57.186254
